00GE               20171120                                                                                   
0601GEH4Y       20180101004335005000010000 0400000000002683   
0601GEH4Y       20180101004345005000010000 0400000000002685   
0601GEH4Y       20180101004355005000010000 0400000000002688   
0601GEH4Y       20180101004365005000010000 0400000000002691   
0601GEH4Y       20180101004375005000010000 0400000000002693   
0601GEH4Y       20180101004385005000010000 0400000000002696   
0601GEH4Y       20180101004395005000010000 0400000000002698   
0601GEH4Y       20180101004405005000010000 0400000000002700   
0601GEH4Y       20180101004415005000010000 0400000000002703   
0601GEH4Y       20180101004425005000010000 0400000000002705   
0601GEH4Y       20180101004435005000010000 0400000000002708   
0601GEH4Y       20180101004445005000010000 0400000000002710   
0601GEH4Y       20180101004455005000010000 0400000000002713   
0601GEH4Y       20180101004465005000010000 0400000000002715   
0601GEH4Y       20180101004475005000010000 0400000000002718   
0601GEH4Y       20180101004485005000010000 0400000000002720   
0601GEH4Y       20180101004495005000010000 0400000000002722   
0601GEH4Y       20180101004505005000010000 0400000000002725   
0601GEH4Y       20180101004515005000010000 0400000000002727   
0601GEH4Y       20180101004525005000010000 0400000000002729   
0601GEH4Y       20180101004535005000010000 0400000000002732   
0601GEH4Y       20180101004545005000010000 0400000000002734   
0601GEH4Y       20180101004555005000010000 0400000000002736   
0601GEH4Y       20180101004565005000010000 0400000000002739   
0601GEH4Y       20180101004575005000010000 0400000000002741   
0601GEH4Y       20180101004585005000010000 0400000000002743   
0601GEH4Y       20180101004595005000010000 0400000000002746   
0601GEH4Y       20180101004605005000010000 0400000000002748   
0601GEH4Y       20180101004615005000010000 0400000000002750   
0601GEH4Y       20180101004625005000010000 0400000000002752   
0601GEH4Y       20180101004635005000010000 0400000000002755   
0601GEH4Y       20180101004645005000010000 0400000000002757   
0601GEH4Y       20180101004655005000010000 0400000000002759   
0601GEH4Y       20180101004665005000010000 0400000000002761   
0601GEH4Y       20180101004675005000010000 0400000000002764   
0601GEH4Y       20180101004685005000010000 0400000000002766   
0601GEH4Y       20180101004695005000010000 0400000000002768   
0601GEH4Y       20180101004705005000010000 0400000000002770   
0601GEH4Y       20180101004715005000010000 0400000000002772   
0601GEH4Y       20180101004725005000010000 0400000000002774   
0601GEH4Y       20180101004735005000010000 0400000000002777   
0601GEH4Y       20180101004745005000010000 0400000000002779   
0601GEH4Y       20180101004755005000010000 0400000000002781   
0601GEH4Y       20180101004765005000010000 0400000000002783   
0601GEH4Y       20180101004775005000010000 0400000000002785   
0601GEH4Y       20180101004785005000010000 0400000000002787   
0601GEH4Y       20180101004795005000010000 0400000000002789   
0601GEH4Y       20180101004805005000010000 0400000000002791   
0601GEH4Y       20180101004815005000010000 0400000000002793   
0601GEH4Y       20180101004825005000010000 0400000000002796   
0601GEH4Y       20180101004835005000020000 0400000000002799   
0601GEH4Y       20180101004855005000020000 0400000000002803   
0601GEH4Y       20180101004875005000020000 0400000000002807   
0601GEH4Y       20180101004895005000020000 0400000000002811   
0601GEH4Y       20180101004915005000020000 0400000000002815   
0601GEH4Y       20180101004935005000020000 0400000000002819   
0601GEH4Y       20180101004955005000020000 0400000000002823   
0601GEH4Y       20180101004975005000020000 0400000000002827   
0601GEH4Y       20180101004995005000020000 0400000000002830   
0601GEH4Y       20180101005015005000020000 0400000000002834   
0601GEH4Y       20180101005035005000020000 0400000000002838   
0601GEH4Y       20180101005055005000020000 0400000000002842   
0601GEH4Y       20180101005075005000020000 0400000000002846   
0601GEH4Y       20180101005095005000020000 0400000000002849   
0601GEH4Y       20180101005115005000020000 0400000000002853   
0601GEH4Y       20180101005135005000020000 0400000000002857   
0601GEH4Y       20180101005155005000020000 0400000000002860   
0601GEH4Y       20180101005175005000020000 0400000000002864   
0601GEH4Y       20180101005195005000020000 0400000000002868   
0601GEH4Y       20180101005215005000020000 0400000000002871   
0601GEH4Y       20180101005235005000020000 0400000000002874   
0601GEH4Y       20180101005255005000020000 0400000000002878   
0601GEH4Y       20180101005275005000020000 0400000000002881   
0601GEH4Y       20180101005295005000020000 0400000000002885   
0601GEH4Y       20180101005315005000020000 0400000000002888   
0601GEH4Y       20180101005335005000020000 0400000000002892   
0601GEH4Y       20180101005355005000020000 0400000000002895   
0601GEH4Y       20180101005375005000020000 0400000000002898   
0601GEH4Y       20180101005395005000020000 0400000000002902   
0601GEH4Y       20180101005415005000020000 0400000000002905   
0601GEH4Y       20180101005435005000020000 0400000000002909   
0601GEH4Y       20180101005455005000020000 0400000000002913   
0601GEH4Y       20180101005475005000020000 0400000000002916   
0601GEH4Y       20180101005495005000020000 0400000000002919   
0601GEH4Y       20180101005515005000020000 0400000000002923   
0601GEH4Y       20180101005535005000020000 0400000000002926   
0601GEH4Y       20180101005555005000020000 0400000000002930   
0601GEH4Y       20180101005575005000020000 0400000000002933   
0601GEH4Y       20180101005595005000020000 0400000000002937   
0601GEH4Y       20180101005615005000020000 0400000000002940   
0601GEH4Y       20180101005635005000020000 0400000000002943   
0601GEH4Y       20180101005655005000020000 0400000000002946   
0601GEH4Y       20180101005675005000020000 0400000000002950   
0601GEH4Y       20180101005695005000020000 0400000000002953   
0601GEH4Y       20180101005715005000020000 0400000000002956   
0601GEH4Y       20180101005735005000020000 0400000000002960   
0601GEH4Y       20180101005755005000020000 0400000000002963   
0601GEH4Y       20180101005775005000020000 0400000000002967   
0601GEH4Y       20180101005795005000020000 0400000000002970   
0601GEH4Y       20180101005815005000020000 0400000000002973   
0601GEH4Y       20180101005835005000020000 0400000000002977   
0601GEH4Y       20180101005855005000020000 0400000000002980   
0601GEH4Y       20180101005875005000020000 0400000000002983   
0601GEH4Y       20180101005895005000020000 0400000000002987   
0601GEH4Y       20180101005915005000020000 0400000000002990   
0601GEH4Y       20180101005935005000020000 0400000000002993   
0601GEH4Y       20180101005955005000020000 0400000000002996   
0601GEH4Y       20180101005975005000020000 0400000000002999   
0601GEH4Y       20180101005995005000020000 0400000000003003   
0601GEH4Y       20180101006015005000020000 0400000000003006   
0601GEH4Y       20180101006035005000020000 0400000000003009   
0601GEH4Y       20180101006055005000020000 0400000000003012   
0601GEH4Y       20180101006075005000020000 0400000000003015   
0601GEH4Y       20180101006095005000020000 0400000000003018   
0601GEH4Y       20180101006115005000020000 0400000000003021   
0601GEH4Y       20180101006135005000020000 0400000000003024   
0601GEH4Y       20180101006155005000020000 0400000000003027   
0601GEH4Y       20180101006175005000020000 0400000000003030   
0601GEH4Y       20180101006195005000020000 0400000000003033   
0601GEH4Y       20180101006215005000020000 0400000000003036   
0601GEH4Y       20180101006235005000020000 0400000000003039   
0601GEH4Y       20180101006255005000020000 0400000000003042   
0601GEH4Y       20180101006275005000020000 0400000000003045   
0601GEH4Y       20180101006295005000020000 0400000000003048   
0601GEH4Y       20180101006315005000020000 0400000000003050   
0601GEH4Y       20180101006335005000020000 0400000000003053   
0601GEH4Y       20180101006355005000020000 0400000000003056   
0601GEH4Y       20180101006375005000020000 0400000000003059   
0601GEH4Y       20180101006395005000020000 0400000000003062   
0601GEH4Y       20180101006415005000020000 0400000000003064   
0601GEH4Y       20180101006435005000020000 0400000000003067   
0601GEH4Y       20180101006455005000020000 0400000000003070   
0601GEH4Y       20180101006475005000020000 0400000000003073   
0601GEH4Y       20180101006495005000020000 0400000000003075   
0601GEH4Y       20180101006515005000020000 0400000000003078   
0601GEH4Y       20180101006535005000020000 0400000000003081   
0601GEH4Y       20180101006555005000020000 0400000000003083   
0601GEH4Y       20180101006575005000020000 0400000000003086   
0601GEH4Y       20180101006595005000020000 0400000000003089   
0601GEH4Y       20180101006615005000020000 0400000000003091   
0601GEH4Y       20180101006635005000020000 0400000000003094   
0601GEH4Y       20180101006655005000020000 0400000000003096   
0601GEH4Y       20180101006675005000020000 0400000000003099   
0601GEH4Y       20180101006695005000020000 0400000000003102   
0601GEH4Y       20180101006715005000020000 0400000000003104   
0601GEH4Y       20180101006735005000020000 0400000000003106   
0601GEH4Y       20180101006755005000020000 0400000000003109   
0601GEH4Y       20180101006775005000020000 0400000000003111   
0601GEH4Y       20180101006795005000020000 0400000000003114   
0601GEH4Y       20180101006815005000020000 0400000000003116   
0601GEH4Y       20180101006835005000020000 0400000000003119   
0601GEH4Y       20180101006855005000020000 0400000000003121   
0601GEH4Y       20180101006875005000020000 0400000000003124   
0601GEH4Y       20180101006895005000020000 0400000000003126   
0601GEH4Y       20180101006915005000020000 0400000000003128   
0601GEH4Y       20180101006935005000020000 0400000000003131   
0601GEH4Y       20180101006955005000020000 0400000000003133   
0601GEH4Y       20180101006975005000020000 0400000000003135   
0601GEH4Y       20180101006995005000020000 0400000000003138   
0601GEH4Y       20180101007015005000020000 0400000000003140   
0601GEH4Y       20180101007035005000020000 0400000000003142   
0601GEH4Y       20180101007055005000020000 0400000000003145   
0601GEH4Y       20180101007075005000020000 0400000000003148   
0601GEH4Y       20180101007095005000020000 0400000000003150   
0601GEH4Y       20180101007115005000020000 0400000000003153   
0601GEH4Y       20180101007135005000020000 0400000000003156   
0601GEH4Y       20180101007155005000020000 0400000000003159   
0601GEH4Y       20180101007175005000020000 0400000000003161   
0601GEH4Y       20180101007195005000020000 0400000000003164   
0601GEH4Y       20180101007215005000020000 0400000000003167   
0601GEH4Y       20180101007235005000020000 0400000000003169   
0601GEH4Y       20180101007255005000020000 0400000000003172   
0601GEH4Y       20180101007275005000020000 0400000000003175   
0601GEH4Y       20180101007295005000020000 0400000000003177   
0601GEH4Y       20180101007315005000020000 0400000000003180   
0601GEH4Y       20180101007335005000020000 0400000000003182   
0601GEH4Y       20180101007355005000020000 0400000000003185   
0601GEH4Y       20180101007375005000020000 0400000000003187   
0601GEH4Y       20180101007395005000020000 0400000000003190   
0601GEH4Y       20180101007415005000020000 0400000000003192   
0601GEH4Y       20180101007435005000020000 0400000000003195   
0601GEH4Y       20180101007455005000020000 0400000000003197   
0601GEH4Y       20180101007475005000020000 0400000000003200   
0601GEH4Y       20180101007495005000020000 0400000000003202   
0601GEH4Y       20180101007515005000020000 0400000000003205   
0601GEH4Y       20180101007535005000020000 0400000000003207   
0601GEH4Y       20180101007555005000020000 0400000000003210   
0601GEH4Y       20180101007575005000020000 0400000000003212   
0601GEH4Y       20180101007595005000020000 0400000000003214   
0601GEH4Y       20180101007615005000020000 0400000000003217   
0601GEH4Y       20180101007635005000020000 0400000000003219   
0601GEH4Y       20180101007655005000020000 0400000000003221   
0601GEH4Y       20180101007675005000020000 0400000000003224   
0601GEH4Y       20180101007695005000020000 0400000000003226   
0601GEH4Y       20180101007715005000020000 0400000000003228   
0601GEH4Y       20180101007735005000020000 0400000000003231   
0601GEH4Y       20180101007755005000020000 0400000000003233   
0601GEH4Y       20180101007775005000020000 0400000000003235   
0601GEH4Y       20180101007795005000020000 0400000000003238   
0601GEH4Y       20180101007815005000020000 0400000000003240   
0601GEH4Y       20180101007835005000020000 0400000000003243   
0601GEH4Y       20180101007855005000020000 0400000000003245   
0601GEH4Y       20180101007875005000020000 0400000000003248   
0601GEH4Y       20180101007895005000020000 0400000000003250   
0601GEH4Y       20180101007915005000020000 0400000000003253   
0601GEH4Y       20180101007935005000020000 0400000000003255   
0601GEH4Y       20180101007955005000020000 0400000000003257   
0601GEH4Y       20180101007975005000020000 0400000000003260   
0601GEH4Y       20180101007995005000020000 0400000000003262   
0601GEH4Y       20180101008015005000020000 0400000000003264   
0601GEH4Y       20180101008035005000020000 0400000000003267   
0601GEH4Y       20180101008055005000020000 0400000000003269   
0601GEH4Y       20180101008075005000020000 0400000000003271   
0601GEH4Y       20180101008095005000020000 0400000000003274   
0601GEH4Y       20180101008115005000020000 0400000000003276   
0601GEH4Y       20180101008135005000020000 0400000000003278   
0601GEH4Y       20180101008155005000020000 0400000000003281   
0601GEH4Y       20180101008175005000020000 0400000000003283   
0601GEH4Y       20180101008195005000020000 0400000000003285   
0601GEH4Y       20180101008215005000020000 0400000000003287   
0601GEH4Y       20180101008235005000020000 0400000000003289   
0601GEH4Y       20180101008255005000020000 0400000000003292   
0601GEH4Y       20180101008275005000020000 0400000000003294   
0601GEH4Y       20180101008295005000020000 0400000000003296   
0601GEH4Y       20180101008315005999999999 0400000000003298   
0601GEH5Y       20180101000000000000950000 0500000000000000   
0601GEH5Y       20180101000950005000005000 0500000000000003   
0601GEH5Y       20180101000955005000005000 0500000000000010   
0601GEH5Y       20180101000960005000005000 0500000000000016   
0601GEH5Y       20180101000965005000005000 0500000000000022   
0601GEH5Y       20180101000970005000005000 0500000000000028   
0601GEH5Y       20180101000975005000005000 0500000000000034   
0601GEH5Y       20180101000980005000005000 0500000000000040   
0601GEH5Y       20180101000985005000005000 0500000000000046   
0601GEH5Y       20180101000990005000005000 0500000000000052   
0601GEH5Y       20180101000995005000005000 0500000000000058   
0601GEH5Y       20180101001000005000005000 0500000000000064   
0601GEH5Y       20180101001005005000005000 0500000000000070   
0601GEH5Y       20180101001010005000005000 0500000000000075   
0601GEH5Y       20180101001015005000005000 0500000000000081   
0601GEH5Y       20180101001020005000005000 0500000000000087   
0601GEH5Y       20180101001025005000005000 0500000000000093   
0601GEH5Y       20180101001030005000005000 0500000000000099   
0601GEH5Y       20180101001035005000005000 0500000000000105   
0601GEH5Y       20180101001040005000005000 0500000000000111   
0601GEH5Y       20180101001045005000005000 0500000000000117   
0601GEH5Y       20180101001050005000005000 0500000000000123   
0601GEH5Y       20180101001055005000005000 0500000000000129   
0601GEH5Y       20180101001060005000005000 0500000000000136   
0601GEH5Y       20180101001065005000005000 0500000000000142   
0601GEH5Y       20180101001070005000005000 0500000000000148   
0601GEH5Y       20180101001075005000005000 0500000000000155   
0601GEH5Y       20180101001080005000005000 0500000000000161   
0601GEH5Y       20180101001085005000005000 0500000000000167   
0601GEH5Y       20180101001090005000005000 0500000000000174   
0601GEH5Y       20180101001095005000005000 0500000000000180   
0601GEH5Y       20180101001100005000005000 0500000000000186   
0601GEH5Y       20180101001105005000005000 0500000000000193   
0601GEH5Y       20180101001110005000005000 0500000000000200   
0601GEH5Y       20180101001115005000005000 0500000000000206   
0601GEH5Y       20180101001120005000005000 0500000000000213   
0601GEH5Y       20180101001125005000005000 0500000000000219   
0601GEH5Y       20180101001130005000005000 0500000000000226   
0601GEH5Y       20180101001135005000005000 0500000000000232   
0601GEH5Y       20180101001140005000005000 0500000000000238   
0601GEH5Y       20180101001145005000005000 0500000000000245   
0601GEH5Y       20180101001150005000005000 0500000000000252   
0601GEH5Y       20180101001155005000005000 0500000000000259   
0601GEH5Y       20180101001160005000005000 0500000000000266   
0601GEH5Y       20180101001165005000005000 0500000000000272   
0601GEH5Y       20180101001170005000005000 0500000000000279   
0601GEH5Y       20180101001175005000005000 0500000000000286   
0601GEH5Y       20180101001180005000005000 0500000000000292   
0601GEH5Y       20180101001185005000005000 0500000000000299   
0601GEH5Y       20180101001190005000005000 0500000000000305   
0601GEH5Y       20180101001195005000005000 0500000000000311   
0601GEH5Y       20180101001200005000005000 0500000000000318   
0601GEH5Y       20180101001205005000005000 0500000000000324   
0601GEH5Y       20180101001210005000005000 0500000000000330   
0601GEH5Y       20180101001215005000005000 0500000000000336   
0601GEH5Y       20180101001220005000005000 0500000000000342   
0601GEH5Y       20180101001225005000005000 0500000000000348   
0601GEH5Y       20180101001230005000005000 0500000000000354   
0601GEH5Y       20180101001235005000005000 0500000000000360   
0601GEH5Y       20180101001240005000005000 0500000000000366   
0601GEH5Y       20180101001245005000005000 0500000000000373   
0601GEH5Y       20180101001250005000005000 0500000000000380   
0601GEH5Y       20180101001255005000005000 0500000000000389   
0601GEH5Y       20180101001260005000005000 0500000000000397   
0601GEH5Y       20180101001265005000005000 0500000000000404   
0601GEH5Y       20180101001270005000005000 0500000000000412   
0601GEH5Y       20180101001275005000005000 0500000000000420   
0601GEH5Y       20180101001280005000005000 0500000000000427   
0601GEH5Y       20180101001285005000005000 0500000000000435   
0601GEH5Y       20180101001290005000005000 0500000000000442   
0601GEH5Y       20180101001295005000005000 0500000000000450   
0601GEH5Y       20180101001300005000005000 0500000000000457   
0601GEH5Y       20180101001305005000005000 0500000000000465   
0601GEH5Y       20180101001310005000005000 0500000000000473   
0601GEH5Y       20180101001315005000005000 0500000000000480   
0601GEH5Y       20180101001320005000005000 0500000000000488   
0601GEH5Y       20180101001325005000005000 0500000000000496   
0601GEH5Y       20180101001330005000005000 0500000000000504   
0601GEH5Y       20180101001335005000005000 0500000000000512   
0601GEH5Y       20180101001340005000005000 0500000000000520   
0601GEH5Y       20180101001345005000005000 0500000000000528   
0601GEH5Y       20180101001350005000005000 0500000000000535   
0601GEH5Y       20180101001355005000005000 0500000000000543   
0601GEH5Y       20180101001360005000005000 0500000000000551   
0601GEH5Y       20180101001365005000005000 0500000000000558   
0601GEH5Y       20180101001370005000005000 0500000000000565   
0601GEH5Y       20180101001375005000005000 0500000000000573   
0601GEH5Y       20180101001380005000005000 0500000000000580   
0601GEH5Y       20180101001385005000005000 0500000000000588   
0601GEH5Y       20180101001390005000005000 0500000000000595   
0601GEH5Y       20180101001395005000005000 0500000000000602   
0601GEH5Y       20180101001400005000005000 0500000000000609   
0601GEH5Y       20180101001405005000005000 0500000000000617   
0601GEH5Y       20180101001410005000005000 0500000000000624   
0601GEH5Y       20180101001415005000005000 0500000000000632   
0601GEH5Y       20180101001420005000005000 0500000000000639   
0601GEH5Y       20180101001425005000005000 0500000000000646   
0601GEH5Y       20180101001430005000005000 0500000000000654   
0601GEH5Y       20180101001435005000005000 0500000000000661   
0601GEH5Y       20180101001440005000005000 0500000000000669   
0601GEH5Y       20180101001445005000005000 0500000000000676   
0601GEH5Y       20180101001450005000005000 0500000000000683   
0601GEH5Y       20180101001455005000005000 0500000000000690   
0601GEH5Y       20180101001460005000005000 0500000000000697   
0601GEH5Y       20180101001465005000005000 0500000000000705   
0601GEH5Y       20180101001470005000005000 0500000000000712   
0601GEH5Y       20180101001475005000005000 0500000000000719   
0601GEH5Y       20180101001480005000005000 0500000000000726   
0601GEH5Y       20180101001485005000005000 0500000000000733   
0601GEH5Y       20180101001490005000005000 0500000000000740   
0601GEH5Y       20180101001495005000005000 0500000000000747   
0601GEH5Y       20180101001500005000005000 0500000000000754   
0601GEH5Y       20180101001505005000005000 0500000000000761   
0601GEH5Y       20180101001510005000005000 0500000000000768   
0601GEH5Y       20180101001515005000005000 0500000000000775   
0601GEH5Y       20180101001520005000005000 0500000000000782   
0601GEH5Y       20180101001525005000005000 0500000000000789   
0601GEH5Y       20180101001530005000005000 0500000000000796   
0601GEH5Y       20180101001535005000005000 0500000000000802   
0601GEH5Y       20180101001540005000005000 0500000000000810   
0601GEH5Y       20180101001545005000005000 0500000000000816   
0601GEH5Y       20180101001550005000005000 0500000000000823   
0601GEH5Y       20180101001555005000005000 0500000000000830   
0601GEH5Y       20180101001560005000005000 0500000000000837   
0601GEH5Y       20180101001565005000005000 0500000000000844   
0601GEH5Y       20180101001570005000005000 0500000000000851   
0601GEH5Y       20180101001575005000005000 0500000000000857   
0601GEH5Y       20180101001580005000005000 0500000000000864   
0601GEH5Y       20180101001585005000005000 0500000000000870   
0601GEH5Y       20180101001590005000005000 0500000000000877   
0601GEH5Y       20180101001595005000005000 0500000000000883   
0601GEH5Y       20180101001600005000005000 0500000000000890   
0601GEH5Y       20180101001605005000005000 0500000000000896   
0601GEH5Y       20180101001610005000005000 0500000000000902   
0601GEH5Y       20180101001615005000005000 0500000000000909   
0601GEH5Y       20180101001620005000005000 0500000000000915   
0601GEH5Y       20180101001625005000005000 0500000000000922   
0601GEH5Y       20180101001630005000005000 0500000000000928   
0601GEH5Y       20180101001635005000005000 0500000000000935   
0601GEH5Y       20180101001640005000005000 0500000000000941   
0601GEH5Y       20180101001645005000005000 0500000000000947   
0601GEH5Y       20180101001650005000005000 0500000000000954   
0601GEH5Y       20180101001655005000005000 0500000000000960   
0601GEH5Y       20180101001660005000005000 0500000000000966   
0601GEH5Y       20180101001665005000005000 0500000000000973   
0601GEH5Y       20180101001670005000005000 0500000000000979   
0601GEH5Y       20180101001675005000005000 0500000000000985   
0601GEH5Y       20180101001680005000005000 0500000000000991   
0601GEH5Y       20180101001685005000005000 0500000000000997   
0601GEH5Y       20180101001690005000005000 0500000000001003   
0601GEH5Y       20180101001695005000005000 0500000000001010   
0601GEH5Y       20180101001700005000005000 0500000000001016   
0601GEH5Y       20180101001705005000005000 0500000000001022   
0601GEH5Y       20180101001710005000005000 0500000000001028   
0601GEH5Y       20180101001715005000005000 0500000000001034   
0601GEH5Y       20180101001720005000005000 0500000000001040   
0601GEH5Y       20180101001725005000005000 0500000000001046   
0601GEH5Y       20180101001730005000005000 0500000000001052   
0601GEH5Y       20180101001735005000005000 0500000000001058   
0601GEH5Y       20180101001740005000005000 0500000000001064   
0601GEH5Y       20180101001745005000005000 0500000000001070   
0601GEH5Y       20180101001750005000005000 0500000000001076   
0601GEH5Y       20180101001755005000005000 0500000000001083   
0601GEH5Y       20180101001760005000005000 0500000000001089   
0601GEH5Y       20180101001765005000005000 0500000000001094   
0601GEH5Y       20180101001770005000005000 0500000000001101   
0601GEH5Y       20180101001775005000005000 0500000000001106   
0601GEH5Y       20180101001780005000005000 0500000000001112   
0601GEH5Y       20180101001785005000005000 0500000000001119   
0601GEH5Y       20180101001790005000005000 0500000000001125   
0601GEH5Y       20180101001795005000005000 0500000000001131   
0601GEH5Y       20180101001800005000005000 0500000000001137   
0601GEH5Y       20180101001805005000005000 0500000000001143   
0601GEH5Y       20180101001810005000005000 0500000000001149   
0601GEH5Y       20180101001815005000005000 0500000000001156   
0601GEH5Y       20180101001820005000005000 0500000000001162   
0601GEH5Y       20180101001825005000005000 0500000000001168   
0601GEH5Y       20180101001830005000005000 0500000000001175   
0601GEH5Y       20180101001835005000005000 0500000000001181   
0601GEH5Y       20180101001840005000005000 0500000000001187   
0601GEH5Y       20180101001845005000005000 0500000000001194   
0601GEH5Y       20180101001850005000005000 0500000000001200   
0601GEH5Y       20180101001855005000005000 0500000000001206   
0601GEH5Y       20180101001860005000005000 0500000000001212   
0601GEH5Y       20180101001865005000005000 0500000000001218   
0601GEH5Y       20180101001870005000005000 0500000000001224   
0601GEH5Y       20180101001875005000005000 0500000000001231   
0601GEH5Y       20180101001880005000005000 0500000000001236   
0601GEH5Y       20180101001885005000005000 0500000000001242   
0601GEH5Y       20180101001890005000005000 0500000000001248   
0601GEH5Y       20180101001895005000005000 0500000000001254   
0601GEH5Y       20180101001900005000005000 0500000000001260   
0601GEH5Y       20180101001905005000005000 0500000000001266   
0601GEH5Y       20180101001910005000005000 0500000000001272   
0601GEH5Y       20180101001915005000005000 0500000000001277   
0601GEH5Y       20180101001920005000005000 0500000000001283   
0601GEH5Y       20180101001925005000005000 0500000000001289   
0601GEH5Y       20180101001930005000005000 0500000000001294   
0601GEH5Y       20180101001935005000005000 0500000000001300   
0601GEH5Y       20180101001940005000005000 0500000000001306   
0601GEH5Y       20180101001945005000005000 0500000000001311   
0601GEH5Y       20180101001950005000005000 0500000000001317   
0601GEH5Y       20180101001955005000005000 0500000000001322   
0601GEH5Y       20180101001960005000005000 0500000000001328   
0601GEH5Y       20180101001965005000010000 0500000000001336   
0601GEH5Y       20180101001975005000010000 0500000000001347   
0601GEH5Y       20180101001985005000010000 0500000000001358   
0601GEH5Y       20180101001995005000010000 0500000000001368   
0601GEH5Y       20180101002005005000010000 0500000000001380   
0601GEH5Y       20180101002015005000010000 0500000000001391   
0601GEH5Y       20180101002025005000010000 0500000000001401   
0601GEH5Y       20180101002035005000010000 0500000000001412   
0601GEH5Y       20180101002045005000010000 0500000000001422   
0601GEH5Y       20180101002055005000010000 0500000000001432   
0601GEH5Y       20180101002065005000010000 0500000000001443   
0601GEH5Y       20180101002075005000010000 0500000000001453   
0601GEH5Y       20180101002085005000010000 0500000000001463   
0601GEH5Y       20180101002095005000010000 0500000000001473   
0601GEH5Y       20180101002105005000010000 0500000000001483   
0601GEH5Y       20180101002115005000010000 0500000000001493   
0601GEH5Y       20180101002125005000010000 0500000000001502   
0601GEH5Y       20180101002135005000010000 0500000000001512   
0601GEH5Y       20180101002145005000010000 0500000000001521   
0601GEH5Y       20180101002155005000010000 0500000000001531   
0601GEH5Y       20180101002165005000010000 0500000000001540   
0601GEH5Y       20180101002175005000010000 0500000000001550   
0601GEH5Y       20180101002185005000010000 0500000000001559   
0601GEH5Y       20180101002195005000010000 0500000000001568   
0601GEH5Y       20180101002205005000010000 0500000000001577   
0601GEH5Y       20180101002215005000010000 0500000000001586   
0601GEH5Y       20180101002225005000010000 0500000000001595   
0601GEH5Y       20180101002235005000010000 0500000000001603   
0601GEH5Y       20180101002245005000010000 0500000000001612   
0601GEH5Y       20180101002255005000010000 0500000000001621   
0601GEH5Y       20180101002265005000010000 0500000000001629   
0601GEH5Y       20180101002275005000010000 0500000000001638   
0601GEH5Y       20180101002285005000010000 0500000000001646   
0601GEH5Y       20180101002295005000010000 0500000000001655   
0601GEH5Y       20180101002305005000010000 0500000000001663   
0601GEH5Y       20180101002315005000010000 0500000000001671   
0601GEH5Y       20180101002325005000010000 0500000000001679   
0601GEH5Y       20180101002335005000010000 0500000000001687   
0601GEH5Y       20180101002345005000010000 0500000000001695   
0601GEH5Y       20180101002355005000010000 0500000000001703   
0601GEH5Y       20180101002365005000010000 0500000000001711   
0601GEH5Y       20180101002375005000010000 0500000000001718   
0601GEH5Y       20180101002385005000010000 0500000000001726   
0601GEH5Y       20180101002395005000010000 0500000000001734   
0601GEH5Y       20180101002405005000010000 0500000000001741   
0601GEH5Y       20180101002415005000010000 0500000000001749   
0601GEH5Y       20180101002425005000010000 0500000000001757   
0601GEH5Y       20180101002435005000010000 0500000000001764   
0601GEH5Y       20180101002445005000010000 0500000000001771   
0601GEH5Y       20180101002455005000010000 0500000000001779   
0601GEH5Y       20180101002465005000010000 0500000000001786   
0601GEH5Y       20180101002475005000010000 0500000000001793   
0601GEH5Y       20180101002485005000010000 0500000000001800   
0601GEH5Y       20180101002495005000010000 0500000000001807   
0601GEH5Y       20180101002505005000010000 0500000000001814   
0601GEH5Y       20180101002515005000010000 0500000000001821   
0601GEH5Y       20180101002525005000010000 0500000000001828   
0601GEH5Y       20180101002535005000010000 0500000000001835   
0601GEH5Y       20180101002545005000010000 0500000000001842   
0601GEH5Y       20180101002555005000010000 0500000000001848   
0601GEH5Y       20180101002565005000010000 0500000000001855   
0601GEH5Y       20180101002575005000010000 0500000000001861   
0601GEH5Y       20180101002585005000010000 0500000000001868   
0601GEH5Y       20180101002595005000010000 0500000000001875   
0601GEH5Y       20180101002605005000010000 0500000000001881   
0601GEH5Y       20180101002615005000010000 0500000000001887   
0601GEH5Y       20180101002625005000010000 0500000000001894   
0601GEH5Y       20180101002635005000010000 0500000000001900   
0601GEH5Y       20180101002645005000010000 0500000000001906   
0601GEH5Y       20180101002655005000010000 0500000000001913   
0601GEH5Y       20180101002665005000010000 0500000000001919   
0601GEH5Y       20180101002675005000010000 0500000000001925   
0601GEH5Y       20180101002685005000010000 0500000000001931   
0601GEH5Y       20180101002695005000010000 0500000000001937   
0601GEH5Y       20180101002705005000010000 0500000000001943   
0601GEH5Y       20180101002715005000010000 0500000000001949   
0601GEH5Y       20180101002725005000010000 0500000000001955   
0601GEH5Y       20180101002735005000010000 0500000000001961   
0601GEH5Y       20180101002745005000010000 0500000000001967   
0601GEH5Y       20180101002755005000010000 0500000000001972   
0601GEH5Y       20180101002765005000010000 0500000000001978   
0601GEH5Y       20180101002775005000010000 0500000000001984   
0601GEH5Y       20180101002785005000010000 0500000000001989   
0601GEH5Y       20180101002795005000010000 0500000000001995   
0601GEH5Y       20180101002805005000010000 0500000000002001   
0601GEH5Y       20180101002815005000010000 0500000000002006   
0601GEH5Y       20180101002825005000010000 0500000000002012   
0601GEH5Y       20180101002835005000010000 0500000000002017   
0601GEH5Y       20180101002845005000010000 0500000000002022   
