00AR               20171221                                                                                   
0601ARC7N       20180101001485100000005000 0700018180001222   
0601ARC7N       20180101001490100000005000 0700018290001225   
0601ARC7N       20180101001495100000005000 0700018410001229   
0601ARC7N       20180101001500100000005000 0700018530001233   
0601ARC7N       20180101001505100000005000 0700018650001237   
0601ARC7N       20180101001510100000005000 0700018760001241   
0601ARC7N       20180101001515100000005000 0700018890001245   
0601ARC7N       20180101001520100000005000 0700019010001248   
0601ARC7N       20180101001525100000005000 0700019130001252   
0601ARC7N       20180101001530100000005000 0700019260001257   
0601ARC7N       20180101001535100000005000 0700019380001260   
0601ARC7N       20180101001540100000005000 0700019500001264   
0601ARC7N       20180101001545100000005000 0700019630001268   
0601ARC7N       20180101001550100000005000 0700019750001272   
0601ARC7N       20180101001555100000005000 0700019870001276   
0601ARC7N       20180101001560100000005000 0700020000001280   
0601ARC7N       20180101001565100000005000 0700020120001283   
0601ARC7N       20180101001570100000005000 0700020240001287   
0601ARC7N       20180101001575100000005000 0700020380001292   
0601ARC7N       20180101001580100000005000 0700020500001295   
0601ARC7N       20180101001585100000005000 0700020630001299   
0601ARC7N       20180101001590100000005000 0700020760001303   
0601ARC7N       20180101001595100000005000 0700020880001307   
0601ARC7N       20180101001600100000005000 0700021010001311   
0601ARC7N       20180101001605100000005000 0700021140001315   
0601ARC7N       20180101001610100000005000 0700021270001319   
0601ARC7N       20180101001615100000005000 0700021390001323   
0601ARC7N       20180101001620100000005000 0700021540001328   
0601ARC7N       20180101001625100000005000 0700021670001331   
0601ARC7N       20180101001630100000005000 0700021800001335   
0601ARC7N       20180101001635100000005000 0700021950001340   
0601ARC7N       20180101001640100000005000 0700022080001344   
0601ARC7N       20180101001645100000005000 0700022210001348   
0601ARC7N       20180101001650100000005000 0700022370001353   
0601ARC7N       20180101001655100000005000 0700022500001357   
0601ARC7N       20180101001660100000005000 0700022630001361   
0601ARC7N       20180101001665100000005000 0700022790001366   
0601ARC7N       20180101001670100000005000 0700022920001370   
0601ARC7N       20180101001675100000005000 0700023050001374   
0601ARC7N       20180101001680100000005000 0700023210001379   
0601ARC7N       20180101001685100000005000 0700023340001383   
0601ARC7N       20180101001690100000005000 0700023480001387   
0601ARC7N       20180101001695100000005000 0700023630001392   
0601ARC7N       20180101001700100000005000 0700023770001396   
0601ARC7N       20180101001705100000005000 0700023900001400   
0601ARC7N       20180101001710100000005000 0700024060001405   
0601ARC7N       20180101001715100000005000 0700024200001409   
0601ARC7N       20180101001720100000005000 0700024330001413   
0601ARC7N       20180101001725100000005000 0700024490001418   
0601ARC7N       20180101001730100000005000 0700024630001421   
0601ARC7N       20180101001735100000005000 0700024760001425   
0601ARC7N       20180101001740100000005000 0700024920001430   
0601ARC7N       20180101001745100000005000 0700025060001434   
0601ARC7N       20180101001750100000005000 0700025190001437   
0601ARC7N       20180101001755100000005000 0700025350001442   
0601ARC7N       20180101001760100000005000 0700025490001446   
0601ARC7N       20180101001765100000005000 0700025620001450   
0601ARC7N       20180101001770100000005000 0700025780001455   
0601ARC7N       20180101001775100000005000 0700025920001458   
0601ARC7N       20180101001780100000005000 0700026050001462   
0601ARC7N       20180101001785100000005000 0700026210001466   
0601ARC7N       20180101001790100000005000 0700026350001470   
0601ARC7N       20180101001795100000005000 0700026480001473   
0601ARC7N       20180101001800100000005000 0700026640001478   
0601ARC7N       20180101001805100000005000 0700026780001482   
0601ARC7N       20180101001810100000005000 0700026920001485   
0601ARC7N       20180101001815100000005000 0700027080001490   
0601ARC7N       20180101001820100000005000 0700027210001493   
0601ARC7N       20180101001825100000005000 0700027350001496   
0601ARC7N       20180101001830100000005000 0700027510001501   
0601ARC7N       20180101001835100000005000 0700027640001504   
0601ARC7N       20180101001840100000005000 0700027780001508   
0601ARC7N       20180101001845100000005000 0700027940001512   
0601ARC7N       20180101001850100000005000 0700028080001516   
0601ARC7N       20180101001855100000005000 0700028210001519   
0601ARC7N       20180101001860100000005000 0700028370001523   
0601ARC7N       20180101001865100000005000 0700028510001527   
0601ARC7N       20180101001870100000005000 0700028650001530   
0601ARC7N       20180101001875100000005000 0700028800001534   
0601ARC7N       20180101001880100000005000 0700028940001537   
0601ARC7N       20180101001885100000005000 0700029080001541   
0601ARC7N       20180101001890100000005000 0700029240001545   
0601ARC7N       20180101001895100000005000 0700029370001548   
0601ARC7N       20180101001900100000005000 0700029510001551   
0601ARC7N       20180101001905100000005000 0700029670001556   
0601ARC7N       20180101001910100000005000 0700029810001559   
0601ARC7N       20180101001915100000005000 0700029950001562   
0601ARC7N       20180101001920100000005000 0700030110001566   
0601ARC7N       20180101001925100000005000 0700030240001569   
0601ARC7N       20180101001930100000005000 0700030380001572   
0601ARC7N       20180101001935100000005000 0700030540001576   
0601ARC7N       20180101001940100000005000 0700030680001579   
0601ARC7N       20180101001945100000005000 0700030810001582   
0601ARC7N       20180101001950100000005000 0700030970001586   
0601ARC7N       20180101001955100000005000 0700031110001589   
0601ARC7N       20180101001960100000005000 0700031250001592   
0601ARC7N       20180101001965100000005000 0700031410001596   
0601ARC7N       20180101001970100000005000 0700031550001599   
0601ARC7N       20180101001975100000005000 0700031680001602   
0601ARC7N       20180101001980100000005000 0700031840001606   
0601ARC7N       20180101001985100000005000 0700031980001609   
0601ARC7N       20180101001990100000005000 0700032120001612   
0601ARC7N       20180101001995100000005000 0700032280001616   
0601ARC7N       20180101002000100000005000 0700032420001619   
0601ARC7N       20180101002005100000005000 0700032550001622   
0601ARC7N       20180101002010100000005000 0700032710001626   
0601ARC7N       20180101002015100000005000 0700032850001628   
0601ARC7N       20180101002020100000005000 0700032990001631   
0601ARC7N       20180101002025100000005000 0700033150001635   
0601ARC7N       20180101002030100000005000 0700033290001638   
0601ARC7N       20180101002035100000005000 0700033430001640   
0601ARC7N       20180101002040100000005000 0700033590001644   
0601ARC7N       20180101002045100000005000 0700033720001647   
0601ARC7N       20180101002050100000005000 0700033860001650   
0601ARC7N       20180101002055100000005000 0700034020001654   
0601ARC7N       20180101002060100000005000 0700034160001656   
0601ARC7N       20180101002065100000005000 0700034300001659   
0601ARC7N       20180101002070100000005000 0700034460001663   
0601ARC7N       20180101002075100000005000 0700034600001665   
0601ARC7N       20180101002080100000005000 0700034730001668   
0601ARC7N       20180101002085100000005000 0700034890001672   
0601ARC7N       20180101002090100000005000 0700035030001674   
0601ARC7N       20180101002095100000005000 0700035170001677   
0601ARC7N       20180101002100100000005000 0700035330001680   
0601ARC7N       20180101002105100000005000 0700035470001683   
0601ARC7N       20180101002110100000005000 0700035610001686   
0601ARC7N       20180101002115100000005000 0700035770001689   
0601ARC7N       20180101002120100000005000 0700035910001692   
0601ARC7N       20180101002125100000005000 0700036050001694   
0601ARC7N       20180101002130100000005000 0700036210001698   
0601ARC7N       20180101002135100000005000 0700036340001700   
0601ARC7N       20180101002140100000005000 0700036480001703   
0601ARC7N       20180101002145100000005000 0700036640001706   
0601ARC7N       20180101002150100000005000 0700036780001709   
0601ARC7N       20180101002155100000005000 0700036920001711   
0601ARC7N       20180101002160100000005000 0700037080001715   
0601ARC7N       20180101002165100000005000 0700037220001717   
0601ARC7N       20180101002170100000005000 0700037360001720   
0601ARC7N       20180101002175100000005000 0700037520001723   
0601ARC7N       20180101002180100000005000 0700037660001725   
0601ARC7N       20180101002185100000005000 0700037800001728   
0601ARC7N       20180101002190100000005000 0700037960001731   
0601ARC7N       20180101002195100000005000 0700038100001734   
0601ARC7N       20180101002200100000005000 0700038230001736   
0601ARC7N       20180101002205100000005000 0700038400001739   
0601ARC7N       20180101002210100000005000 0700038530001742   
0601ARC7N       20180101002215100000005000 0700038670001744   
0601ARC7N       20180101002220100000005000 0700038830001747   
0601ARC7N       20180101002225100000005000 0700038970001750   
0601ARC7N       20180101002230100000005000 0700039110001752   
0601ARC7N       20180101002235100000005000 0700039270001755   
0601ARC7N       20180101002240100000005000 0700039410001757   
0601ARC7N       20180101002245100000005000 0700039550001760   
0601ARC7N       20180101002250100000005000 0700039710001763   
0601ARC7N       20180101002255100000005000 0700039850001765   
0601ARC7N       20180101002260100000005000 0700039990001767   
0601ARC7N       20180101002265100000005000 0700040150001771   
0601ARC7N       20180101002270100000005000 0700040290001773   
0601ARC7N       20180101002275100000005000 0700040430001775   
0601ARC7N       20180101002280100000005000 0700040590001778   
0601ARC7N       20180101002285100000005000 0700040730001780   
0601ARC7N       20180101002290100000005000 0700040870001783   
0601ARC7N       20180101002295100000005000 0700041030001786   
0601ARC7N       20180101002300100000005000 0700041170001788   
0601ARC7N       20180101002305100000005000 0700041310001790   
0601ARC7N       20180101002310100000005000 0700041470001793   
0601ARC7N       20180101002315100000005000 0700041610001795   
0601ARC7N       20180101002320100000005000 0700041750001797   
0601ARC7N       20180101002325100000005000 0700041910001801   
0601ARC7N       20180101002330100000005000 0700042050001803   
0601ARC7N       20180101002335100000005000 0700042190001805   
0601ARC7N       20180101002340100000005000 0700042350001808   
0601ARC7N       20180101002345100000005000 0700042490001810   
0601ARC7N       20180101002350100000005000 0700042630001812   
0601ARC7N       20180101002355100000005000 0700042790001815   
0601ARC7N       20180101002360100000005000 0700042930001817   
0601ARC7N       20180101002365100000005000 0700043070001819   
0601ARC7N       20180101002370100000005000 0700043210001821   
0601ARC7N       20180101002375100000005000 0700043370001824   
0601ARC7N       20180101002380100000005000 0700043510001826   
0601ARC7N       20180101002385100000005000 0700043650001828   
0601ARC7N       20180101002390100000005000 0700043810001831   
0601ARC7N       20180101002395100000005000 0700043950001833   
0601ARC7N       20180101002400100000005000 0700044090001835   
0601ARC7N       20180101002405100000005000 0700044250001838   
0601ARC7N       20180101002410100000005000 0700044390001840   
0601ARC7N       20180101002415100000005000 0700044530001842   
0601ARC7N       20180101002420100000005000 0700044690001845   
0601ARC7N       20180101002425100000005000 0700044830001847   
0601ARC7N       20180101002430100000005000 0700044970001849   
0601ARC7N       20180101002435100000005000 0700045130001851   
0601ARC7N       20180101002440100000005000 0700045270001853   
0601ARC7N       20180101002445100000005000 0700045410001856   
0601ARC7N       20180101002450100000005000 0700045570001858   
0601ARC7N       20180101002455100000005000 0700045710001860   
0601ARC7N       20180101002460100000005000 0700045860001862   
0601ARC7N       20180101002465100000005000 0700046010001865   
0601ARC7N       20180101002470100000005000 0700046150001867   
0601ARC7N       20180101002475100000005000 0700046300001869   
0601ARC7N       20180101002480100000005000 0700046450001871   
0601ARC7N       20180101002485100000005000 0700046590001873   
0601ARC7N       20180101002490100000005000 0700046740001875   
0601ARC7N       20180101002495100000005000 0700046890001878   
0601ARC7N       20180101002500100000500000 0700054330001976   
0601ARC7N       20180101003000100000500000 0700069130002127   
0601ARC7N       20180101003500100000500000 0700084010002240   
0601ARC7N       20180101004000100000500000 0700098170002310   
0601ARC7N       20180101004500100000500000 0700112180002362   
0601ARC8N       20180101000000100000115000 0800000030000026   
0601ARC8N       20180101000115100000005000 0800000030000026   
0601ARC8N       20180101000120100000005000 0800000030000024   
0601ARC8N       20180101000125100000005000 0800000030000024   
0601ARC8N       20180101000130100000005000 0800000030000023   
0601ARC8N       20180101000135100000005000 0800000030000022   
0601ARC8N       20180101000140100000005000 0800000030000021   
0601ARC8N       20180101000145100000005000 0800000030000020   
0601ARC8N       20180101000150100000005000 0800000030000020   
0601ARC8N       20180101000155100000005000 0800000030000019   
0601ARC8N       20180101000160100000005000 0800000030000018   
0601ARC8N       20180101000165100000005000 0800000030000018   
0601ARC8N       20180101000170100000005000 0800000030000017   
0601ARC8N       20180101000175100000005000 0800000030000017   
0601ARC8N       20180101000180100000005000 0800000030000016   
0601ARC8N       20180101000185100000005000 0800000030000016   
0601ARC8N       20180101000190100000005000 0800000030000016   
0601ARC8N       20180101000195100000005000 0800000030000015   
0601ARC8N       20180101000200100000005000 0800000030000015   
0601ARC8N       20180101000205100000005000 0800000030000014   
0601ARC8N       20180101000210100000005000 0800000030000014   
0601ARC8N       20180101000215100000005000 0800000030000014   
0601ARC8N       20180101000220100000005000 0800000030000013   
0601ARC8N       20180101000225100000005000 0800000030000013   
0601ARC8N       20180101000230100000005000 0800000030000013   
0601ARC8N       20180101000235100000005000 0800000030000013   
0601ARC8N       20180101000240100000005000 0800000030000012   
0601ARC8N       20180101000245100000005000 0800000030000012   
0601ARC8N       20180101000250100000005000 0800000030000012   
0601ARC8N       20180101000255100000005000 0800000030000012   
0601ARC8N       20180101000260100000005000 0800000030000011   
0601ARC8N       20180101000265100000005000 0800000030000011   
0601ARC8N       20180101000270100000005000 0800000030000011   
0601ARC8N       20180101000275100000005000 0800000030000011   
0601ARC8N       20180101000280100000005000 0800000030000011   
0601ARC8N       20180101000285100000005000 0800000030000010   
0601ARC8N       20180101000290100000005000 0800000030000010   
0601ARC8N       20180101000295100000005000 0800000030000010   
0601ARC8N       20180101000300100000005000 0800000030000010   
0601ARC8N       20180101000305100000005000 0800000030000010   
0601ARC8N       20180101000310100000005000 0800000030000010   
0601ARC8N       20180101000315100000005000 0800000030000009   
0601ARC8N       20180101000320100000005000 0800000030000009   
0601ARC8N       20180101000325100000005000 0800000030000009   
0601ARC8N       20180101000330100000005000 0800000030000009   
0601ARC8N       20180101000335100000005000 0800000030000009   
0601ARC8N       20180101000340100000005000 0800000030000009   
0601ARC8N       20180101000345100000005000 0800000030000009   
0601ARC8N       20180101000350100000005000 0800000030000009   
0601ARC8N       20180101000355100000005000 0800000030000008   
0601ARC8N       20180101000360100000005000 0800000030000008   
0601ARC8N       20180101000365100000005000 0800000030000008   
0601ARC8N       20180101000370100000005000 0800000030000008   
0601ARC8N       20180101000375100000005000 0800000030000008   
0601ARC8N       20180101000380100000005000 0800000030000008   
0601ARC8N       20180101000385100000005000 0800000030000008   
0601ARC8N       20180101000390100000005000 0800000030000008   
0601ARC8N       20180101000395100000005000 0800000030000008   
0601ARC8N       20180101000400100000005000 0800000030000007   
0601ARC8N       20180101000405100000005000 0800000030000007   
0601ARC8N       20180101000410100000005000 0800000030000007   
0601ARC8N       20180101000415100000005000 0800000050000013   
0601ARC8N       20180101000420100000005000 0800000080000019   
0601ARC8N       20180101000425100000005000 0800000110000026   
0601ARC8N       20180101000430100000005000 0800000150000034   
0601ARC8N       20180101000435100000005000 0800000190000043   
0601ARC8N       20180101000440100000005000 0800000230000052   
0601ARC8N       20180101000445100000005000 0800000280000061   
0601ARC8N       20180101000450100000005000 0800000320000070   
0601ARC8N       20180101000455100000005000 0800000370000081   
0601ARC8N       20180101000460100000005000 0800000420000091   
0601ARC8N       20180101000465100000005000 0800000470000101   
0601ARC8N       20180101000470100000005000 0800000530000112   
0601ARC8N       20180101000475100000005000 0800000580000121   
0601ARC8N       20180101000480100000005000 0800000630000131   
0601ARC8N       20180101000485100000005000 0800000690000141   
0601ARC8N       20180101000490100000005000 0800000740000149   
0601ARC8N       20180101000495100000005000 0800000790000158   
0601ARC8N       20180101000500100000005000 0800000840000168   
0601ARC8N       20180101000505100000005000 0800000900000178   
0601ARC8N       20180101000510100000005000 0800000960000188   
0601ARC8N       20180101000515100000005000 0800001020000197   
0601ARC8N       20180101000520100000005000 0800001080000207   
0601ARC8N       20180101000525100000005000 0800001140000216   
0601ARC8N       20180101000530100000005000 0800001200000225   
0601ARC8N       20180101000535100000005000 0800001260000234   
0601ARC8N       20180101000540100000005000 0800001320000243   
0601ARC8N       20180101000545100000005000 0800001360000249   
0601ARC8N       20180101000550100000005000 0800001410000255   
0601ARC8N       20180101000555100000005000 0800001460000261   
0601ARC8N       20180101000560100000005000 0800001510000268   
0601ARC8N       20180101000565100000005000 0800001550000274   
0601ARC8N       20180101000570100000005000 0800001600000280   
0601ARC8N       20180101000575100000005000 0800001650000285   
0601ARC8N       20180101000580100000005000 0800001700000291   
0601ARC8N       20180101000585100000005000 0800001750000298   
0601ARC8N       20180101000590100000005000 0800001800000304   
0601ARC8N       20180101000595100000005000 0800001850000309   
0601ARC8N       20180101000600100000005000 0800001900000315   
0601ARC8N       20180101000605100000005000 0800001960000322   
0601ARC8N       20180101000610100000005000 0800002010000328   
0601ARC8N       20180101000615100000005000 0800002060000334   
0601ARC8N       20180101000620100000005000 0800002120000340   
0601ARC8N       20180101000625100000005000 0800002180000347   
0601ARC8N       20180101000630100000005000 0800002240000354   
0601ARC8N       20180101000635100000005000 0800002290000360   
0601ARC8N       20180101000640100000005000 0800002350000366   
0601ARC8N       20180101000645100000005000 0800002410000372   
0601ARC8N       20180101000650100000005000 0800002470000379   
0601ARC8N       20180101000655100000005000 0800002530000385   
0601ARC8N       20180101000660100000005000 0800002590000390   
0601ARC8N       20180101000665100000005000 0800002640000396   
0601ARC8N       20180101000670100000005000 0800002700000402   
0601ARC8N       20180101000675100000005000 0800002770000408   
0601ARC8N       20180101000680100000005000 0800002820000414   
0601ARC8N       20180101000685100000005000 0800002880000419   
0601ARC8N       20180101000690100000005000 0800002940000424   
0601ARC8N       20180101000695100000005000 0800003000000430   
0601ARC8N       20180101000700100000005000 0800003070000437   
0601ARC8N       20180101000705100000005000 0800003130000442   
0601ARC8N       20180101000710100000005000 0800003180000447   
0601ARC8N       20180101000715100000005000 0800003250000452   
0601ARC8N       20180101000720100000005000 0800003310000458   
0601ARC8N       20180101000725100000005000 0800003370000463   
0601ARC8N       20180101000730100000005000 0800003430000468   
0601ARC8N       20180101000735100000005000 0800003490000473   
0601ARC8N       20180101000740100000005000 0800003550000478   
0601ARC8N       20180101000745100000005000 0800003620000484   
0601ARC8N       20180101000750100000005000 0800003690000490   
0601ARC8N       20180101000755100000005000 0800003750000495   
0601ARC8N       20180101000760100000005000 0800003820000501   
0601ARC8N       20180101000765100000005000 0800003900000508   
0601ARC8N       20180101000770100000005000 0800003960000513   
0601ARC8N       20180101000775100000005000 0800004030000519   
0601ARC8N       20180101000780100000005000 0800004100000524   
0601ARC8N       20180101000785100000005000 0800004170000530   
0601ARC8N       20180101000790100000005000 0800004250000536   
0601ARC8N       20180101000795100000005000 0800004310000541   
0601ARC8N       20180101000800100000005000 0800004380000546   
0601ARC8N       20180101000805100000005000 0800004450000551   
0601ARC8N       20180101000810100000005000 0800004530000558   
0601ARC8N       20180101000815100000005000 0800004600000562   
0601ARC8N       20180101000820100000005000 0800004670000567   
0601ARC8N       20180101000825100000005000 0800004730000572   
0601ARC8N       20180101000830100000005000 0800004810000577   
0601ARC8N       20180101000835100000005000 0800004890000583   
0601ARC8N       20180101000840100000005000 0800004950000588   
0601ARC8N       20180101000845100000005000 0800005020000593   
0601ARC8N       20180101000850100000005000 0800005090000597   
0601ARC8N       20180101000855100000005000 0800005170000602   
0601ARC8N       20180101000860100000005000 0800005240000608   
0601ARC8N       20180101000865100000005000 0800005310000612   
0601ARC8N       20180101000870100000005000 0800005380000617   
0601ARC8N       20180101000875100000005000 0800005460000622   
0601ARC8N       20180101000880100000005000 0800005540000627   
0601ARC8N       20180101000885100000005000 0800005610000632   
0601ARC8N       20180101000890100000005000 0800005680000636   
0601ARC8N       20180101000895100000005000 0800005750000640   
0601ARC8N       20180101000900100000005000 0800005820000645   
0601ARC8N       20180101000905100000005000 0800005900000650   
0601ARC8N       20180101000910100000005000 0800005970000654   
0601ARC8N       20180101000915100000005000 0800006040000658   
0601ARC8N       20180101000920100000005000 0800006110000663   
0601ARC8N       20180101000925100000005000 0800006190000668   
0601ARC8N       20180101000930100000005000 0800006270000672   
0601ARC8N       20180101000935100000005000 0800006340000676   
0601ARC8N       20180101000940100000005000 0800006410000680   
0601ARC8N       20180101000945100000005000 0800006490000685   
0601ARC8N       20180101000950100000005000 0800006580000690   
0601ARC8N       20180101000955100000005000 0800006650000695   
0601ARC8N       20180101000960100000005000 0800006730000699   
0601ARC8N       20180101000965100000005000 0800006800000703   
0601ARC8N       20180101000970100000005000 0800006880000708   
0601ARC8N       20180101000975100000005000 0800006970000713   
0601ARC8N       20180101000980100000005000 0800007050000717   
0601ARC8N       20180101000985100000005000 0800007120000721   
0601ARC8N       20180101000990100000005000 0800007200000726   
0601ARC8N       20180101000995100000005000 0800007290000731   
0601ARC8N       20180101001000100000005000 0800007370000735   
0601ARC8N       20180101001005100000005000 0800007440000739   
0601ARC8N       20180101001010100000005000 0800007520000743   
0601ARC8N       20180101001015100000005000 0800007600000747   
0601ARC8N       20180101001020100000005000 0800007690000752   
0601ARC8N       20180101001025100000005000 0800007770000756   
0601ARC8N       20180101001030100000005000 0800007840000760   
0601ARC8N       20180101001035100000005000 0800007930000764   
0601ARC8N       20180101001040100000005000 0800008010000769   
0601ARC8N       20180101001045100000005000 0800008090000772   
0601ARC8N       20180101001050100000005000 0800008170000776   
0601ARC8N       20180101001055100000005000 0800008250000780   
0601ARC8N       20180101001060100000005000 0800008340000785   
0601ARC8N       20180101001065100000005000 0800008420000788   
0601ARC8N       20180101001070100000005000 0800008490000792   
0601ARC8N       20180101001075100000005000 0800008590000797   
0601ARC8N       20180101001080100000005000 0800008670000800   
0601ARC8N       20180101001085100000005000 0800008740000804   
0601ARC8N       20180101001090100000005000 0800008830000808   
0601ARC8N       20180101001095100000005000 0800008910000812   
0601ARC8N       20180101001100100000005000 0800008990000816   
0601ARC8N       20180101001105100000005000 0800009080000819   
0601ARC8N       20180101001110100000005000 0800009160000824   
0601ARC8N       20180101001115100000005000 0800009240000827   
0601ARC8N       20180101001120100000005000 0800009330000831   
0601ARC8N       20180101001125100000005000 0800009430000836   
0601ARC8N       20180101001130100000005000 0800009530000842   
0601ARC8N       20180101001135100000005000 0800009630000846   
0601ARC8N       20180101001140100000005000 0800009730000851   
0601ARC8N       20180101001145100000005000 0800009830000857   
0601ARC8N       20180101001150100000005000 0800009930000861   
0601ARC8N       20180101001155100000005000 0800010020000866   
0601ARC8N       20180101001160100000005000 0800010130000872   
0601ARC8N       20180101001165100000005000 0800010230000876   
0601ARC8N       20180101001170100000005000 0800010320000880   
0601ARC8N       20180101001175100000005000 0800010420000885   
0601ARC8N       20180101001180100000005000 0800010530000891   
0601ARC8N       20180101001185100000005000 0800010630000895   
0601ARC8N       20180101001190100000005000 0800010730000900   
0601ARC8N       20180101001195100000005000 0800010840000905   
0601ARC8N       20180101001200100000005000 0800010940000909   
0601ARC8N       20180101001205100000005000 0800011030000914   
0601ARC8N       20180101001210100000005000 0800011150000920   
0601ARC8N       20180101001215100000005000 0800011250000924   
0601ARC8N       20180101001220100000005000 0800011350000928   
0601ARC8N       20180101001225100000005000 0800011450000933   
0601ARC8N       20180101001230100000005000 0800011560000938   
0601ARC8N       20180101001235100000005000 0800011660000942   
0601ARC8N       20180101001240100000005000 0800011760000947   
0601ARC8N       20180101001245100000005000 0800011870000952   
0601ARC8N       20180101001250100000005000 0800011970000956   
0601ARC8N       20180101001255100000005000 0800012080000960   
0601ARC8N       20180101001260100000005000 0800012190000965   
0601ARC8N       20180101001265100000005000 0800012290000969   
0601ARC8N       20180101001270100000005000 0800012390000974   
0601ARC8N       20180101001275100000005000 0800012500000979   
0601ARC8N       20180101001280100000005000 0800012600000982   
0601ARC8N       20180101001285100000005000 0800012710000987   
0601ARC8N       20180101001290100000005000 0800012820000992   
0601ARC8N       20180101001295100000005000 0800012920000995   
0601ARC8N       20180101001300100000005000 0800013020001000   
0601ARC8N       20180101001305100000005000 0800013130001004   
0601ARC8N       20180101001310100000005000 0800013230001008   
0601ARC8N       20180101001315100000005000 0800013340001012   
0601ARC8N       20180101001320100000005000 0800013450001017   
0601ARC8N       20180101001325100000005000 0800013560001021   
0601ARC8N       20180101001330100000005000 0800013670001026   
0601ARC8N       20180101001335100000005000 0800013780001030   
0601ARC8N       20180101001340100000005000 0800013890001034   
0601ARC8N       20180101001345100000005000 0800014000001039   
0601ARC8N       20180101001350100000005000 0800014110001043   
0601ARC8N       20180101001355100000005000 0800014210001047   
0601ARC8N       20180101001360100000005000 0800014320001051   
0601ARC8N       20180101001365100000005000 0800014440001056   
0601ARC8N       20180101001370100000005000 0800014540001060   
0601ARC8N       20180101001375100000005000 0800014650001064   
0601ARC8N       20180101001380100000005000 0800014770001068   
0601ARC8N       20180101001385100000005000 0800014870001072   
0601ARC8N       20180101001390100000005000 0800014980001076   
0601ARC8N       20180101001395100000005000 0800015100001080   
0601ARC8N       20180101001400100000005000 0800015200001084   
0601ARC8N       20180101001405100000005000 0800015310001088   
0601ARC8N       20180101001410100000005000 0800015430001092   
0601ARC8N       20180101001415100000005000 0800015530001096   
0601ARC8N       20180101001420100000005000 0800015650001100   
0601ARC8N       20180101001425100000005000 0800015770001104   
0601ARC8N       20180101001430100000005000 0800015870001108   
0601ARC8N       20180101001435100000005000 0800015990001112   
0601ARC8N       20180101001440100000005000 0800016110001117   
0601ARC8N       20180101001445100000005000 0800016220001120   
0601ARC8N       20180101001450100000005000 0800016330001124   
0601ARC8N       20180101001455100000005000 0800016450001129   
0601ARC8N       20180101001460100000005000 0800016560001132   
0601ARC8N       20180101001465100000005000 0800016680001136   
0601ARC8N       20180101001470100000005000 0800016800001141   
0601ARC8N       20180101001475100000005000 0800016910001144   
0601ARC8N       20180101001480100000005000 0800017020001148   
0601ARC8N       20180101001485100000005000 0800017140001152   
0601ARC8N       20180101001490100000005000 0800017250001156   
0601ARC8N       20180101001495100000005000 0800017370001160   
0601ARC8N       20180101001500100000005000 0800017490001164   
0601ARC8N       20180101001505100000005000 0800017600001167   
0601ARC8N       20180101001510100000005000 0800017710001171   
0601ARC8N       20180101001515100000005000 0800017840001176   
0601ARC8N       20180101001520100000005000 0800017950001179   
0601ARC8N       20180101001525100000005000 0800018070001183   
0601ARC8N       20180101001530100000005000 0800018200001187   
0601ARC8N       20180101001535100000005000 0800018310001191   
0601ARC8N       20180101001540100000005000 0800018430001195   
0601ARC8N       20180101001545100000005000 0800018560001199   
0601ARC8N       20180101001550100000005000 0800018670001202   
0601ARC8N       20180101001555100000005000 0800018790001206   
0601ARC8N       20180101001560100000005000 0800018910001210   
0601ARC8N       20180101001565100000005000 0800019030001214   
0601ARC8N       20180101001570100000005000 0800019150001218   
0601ARC8N       20180101001575100000005000 0800019270001222   
0601ARC8N       20180101001580100000005000 0800019390001225   
0601ARC8N       20180101001585100000005000 0800019510001229   
0601ARC8N       20180101001590100000005000 0800019640001233   
0601ARC8N       20180101001595100000005000 0800019760001237   
0601ARC8N       20180101001600100000005000 0800019880001241   
0601ARC8N       20180101001605100000005000 0800020010001245   
0601ARC8N       20180101001610100000005000 0800020130001248   
0601ARC8N       20180101001615100000005000 0800020250001252   
0601ARC8N       20180101001620100000005000 0800020390001256   
0601ARC8N       20180101001625100000005000 0800020500001260   
0601ARC8N       20180101001630100000005000 0800020620001263   
0601ARC8N       20180101001635100000005000 0800020760001268   
0601ARC8N       20180101001640100000005000 0800020880001271   
0601ARC8N       20180101001645100000005000 0800021000001275   
0601ARC8N       20180101001650100000005000 0800021150001280   
0601ARC8N       20180101001655100000005000 0800021270001283   
0601ARC8N       20180101001660100000005000 0800021390001287   
0601ARC8N       20180101001665100000005000 0800021530001291   
0601ARC8N       20180101001670100000005000 0800021660001295   
0601ARC8N       20180101001675100000005000 0800021780001298   
0601ARC8N       20180101001680100000005000 0800021930001303   
0601ARC8N       20180101001685100000005000 0800022050001307   
0601ARC8N       20180101001690100000005000 0800022180001311   
0601ARC8N       20180101001695100000005000 0800022330001316   
0601ARC8N       20180101001700100000005000 0800022460001319   
0601ARC8N       20180101001705100000005000 0800022590001323   
0601ARC8N       20180101001710100000005000 0800022750001329   
0601ARC8N       20180101001715100000005000 0800022880001332   
0601ARC8N       20180101001720100000005000 0800023020001336   
0601ARC8N       20180101001725100000005000 0800023170001342   
0601ARC8N       20180101001730100000005000 0800023310001345   
0601ARC8N       20180101001735100000005000 0800023440001349   
0601ARC8N       20180101001740100000005000 0800023600001354   
0601ARC8N       20180101001745100000005000 0800023740001358   
0601ARC8N       20180101001750100000005000 0800023870001362   
