00VD               20160830                                                                                   
0601VDC4N       20170101006650100000050000 0400000000003459   
0601VDC4N       20170101006700100000050000 0400000000003466   
0601VDC4N       20170101006750100000050000 0400000000003473   
0601VDC4N       20170101006800100000050000 0400000000003480   
0601VDC4N       20170101006850100000050000 0400000000003487   
0601VDC4N       20170101006900100000050000 0400000000003493   
0601VDC4N       20170101006950100000050000 0400000000003500   
0601VDC4N       20170101007000100000050000 0400000000003506   
0601VDC4N       20170101007050100000050000 0400000000003513   
0601VDC4N       20170101007100100000050000 0400000000003519   
0601VDC4N       20170101007150100000050000 0400000000003525   
0601VDC4N       20170101007200100000050000 0400000000003532   
0601VDC4N       20170101007250100000050000 0400000000003537   
0601VDC4N       20170101007300100000050000 0400000000003544   
0601VDC4N       20170101007350100000050000 0400000000003549   
0601VDC4N       20170101007400100000050000 0400000000003554   
0601VDC4N       20170101007450100000050000 0400000000003561   
0601VDC4N       20170101007500100000050000 0400000000003566   
0601VDC4N       20170101007550100000050000 0400000000003571   
0601VDC4N       20170101007600100000050000 0400000000003577   
0601VDC4N       20170101007650100000050000 0400000000003582   
0601VDC4N       20170101007700100000050000 0400000000003587   
0601VDC4N       20170101007750100000050000 0400000000003592   
0601VDC4N       20170101007800100000050000 0400000000003597   
0601VDC4N       20170101007850100000050000 0400000000003603   
0601VDC4N       20170101007900100000050000 0400000000003608   
0601VDC4N       20170101007950100000050000 0400000000003613   
0601VDC4N       20170101008000100000050000 0400000000003617   
0601VDC4N       20170101008050100000050000 0400000000003622   
0601VDC4N       20170101008100100000050000 0400000000003626   
0601VDC4N       20170101008150100000050000 0400000000003631   
0601VDC4N       20170101008200100000050000 0400000000003636   
0601VDC4N       20170101008250100000050000 0400000000003641   
0601VDC4N       20170101008300100000050000 0400000000003646   
0601VDC4N       20170101008350100000050000 0400000000003650   
0601VDC4N       20170101008400100000050000 0400000000003654   
0601VDC4N       20170101008450100000050000 0400000000003658   
0601VDC4N       20170101008500100000050000 0400000000003662   
0601VDC4N       20170101008550100000050000 0400000000003665   
0601VDC4N       20170101008600100000050000 0400000000003669   
0601VDC4N       20170101008650100000050000 0400000000003672   
0601VDC4N       20170101008700100000050000 0400000000003675   
0601VDC4N       20170101008750100000050000 0400000000003678   
0601VDC4N       20170101008800100000050000 0400000000003682   
0601VDC4N       20170101008850100000050000 0400000000003685   
0601VDC4N       20170101008900100000050000 0400000000003688   
0601VDC4N       20170101008950100000050000 0400000000003691   
0601VDC4N       20170101009000100000050000 0400000000003693   
0601VDC4N       20170101009050100000050000 0400000000003697   
0601VDC4N       20170101009100100000050000 0400000000003700   
0601VDC4N       20170101009150100000050000 0400000000003703   
0601VDC4N       20170101009200100000050000 0400000000003705   
0601VDC4N       20170101009250100000050000 0400000000003709   
0601VDC4N       20170101009300100000050000 0400000000003712   
0601VDC4N       20170101009350100000050000 0400000000003714   
0601VDC4N       20170101009400100000050000 0400000000003717   
0601VDC4N       20170101009450100000050000 0400000000003720   
0601VDC4N       20170101009500100000050000 0400000000003723   
0601VDC4N       20170101009550100000050000 0400000000003725   
0601VDC4N       20170101009600100000050000 0400000000003728   
0601VDC4N       20170101009650100000050000 0400000000003730   
0601VDC4N       20170101009700100000050000 0400000000003734   
0601VDC4N       20170101009750100000050000 0400000000003736   
0601VDC4N       20170101009800100000050000 0400000000003738   
0601VDC4N       20170101009850100000050000 0400000000003741   
0601VDC4N       20170101009900100000050000 0400000000003743   
0601VDC4N       20170101009950100000050000 0400000000003745   
0601VDC4N       20170101010000100040000000 0400000000003747   
0601VDC5N       20170101000000100000310000 0500000000000000   
0601VDC5N       20170101000310100000005000 0500000000000006   
0601VDC5N       20170101000315100000005000 0500000000000010   
0601VDC5N       20170101000320100000005000 0500000000000014   
0601VDC5N       20170101000325100000005000 0500000000000019   
0601VDC5N       20170101000330100000005000 0500000000000026   
0601VDC5N       20170101000335100000005000 0500000000000035   
0601VDC5N       20170101000340100000005000 0500000000000042   
0601VDC5N       20170101000345100000005000 0500000000000051   
0601VDC5N       20170101000350100000005000 0500000000000060   
0601VDC5N       20170101000355100000005000 0500000000000071   
0601VDC5N       20170101000360100000005000 0500000000000083   
0601VDC5N       20170101000365100000005000 0500000000000093   
0601VDC5N       20170101000370100000005000 0500000000000105   
0601VDC5N       20170101000375100000005000 0500000000000119   
0601VDC5N       20170101000380100000005000 0500000000000134   
0601VDC5N       20170101000385100000005000 0500000000000146   
0601VDC5N       20170101000390100000005000 0500000000000161   
0601VDC5N       20170101000395100000005000 0500000000000175   
0601VDC5N       20170101000400100000005000 0500000000000185   
0601VDC5N       20170101000405100000005000 0500000000000199   
0601VDC5N       20170101000410100000005000 0500000000000210   
0601VDC5N       20170101000415100000005000 0500000000000224   
0601VDC5N       20170101000420100000005000 0500000000000240   
0601VDC5N       20170101000425100000005000 0500000000000254   
0601VDC5N       20170101000430100000005000 0500000000000268   
0601VDC5N       20170101000435100000005000 0500000000000281   
0601VDC5N       20170101000440100000005000 0500000000000296   
0601VDC5N       20170101000445100000005000 0500000000000310   
0601VDC5N       20170101000450100000005000 0500000000000324   
0601VDC5N       20170101000455100000005000 0500000000000335   
0601VDC5N       20170101000460100000005000 0500000000000351   
0601VDC5N       20170101000465100000005000 0500000000000364   
0601VDC5N       20170101000470100000005000 0500000000000380   
0601VDC5N       20170101000475100000005000 0500000000000396   
0601VDC5N       20170101000480100000005000 0500000000000408   
0601VDC5N       20170101000485100000005000 0500000000000425   
0601VDC5N       20170101000490100000005000 0500000000000438   
0601VDC5N       20170101000495100000005000 0500000000000451   
0601VDC5N       20170101000500100000005000 0500000000000465   
0601VDC5N       20170101000505100000005000 0500000000000482   
0601VDC5N       20170101000510100000005000 0500000000000497   
0601VDC5N       20170101000515100000005000 0500000000000512   
0601VDC5N       20170101000520100000005000 0500000000000526   
0601VDC5N       20170101000525100000005000 0500000000000542   
0601VDC5N       20170101000530100000005000 0500000000000557   
0601VDC5N       20170101000535100000005000 0500000000000571   
0601VDC5N       20170101000540100000005000 0500000000000586   
0601VDC5N       20170101000545100000005000 0500000000000594   
0601VDC5N       20170101000550100000005000 0500000000000602   
0601VDC5N       20170101000555100000005000 0500000000000609   
0601VDC5N       20170101000560100000005000 0500000000000617   
0601VDC5N       20170101000565100000005000 0500000000000626   
0601VDC5N       20170101000570100000005000 0500000000000633   
0601VDC5N       20170101000575100000005000 0500000000000639   
0601VDC5N       20170101000580100000005000 0500000000000646   
0601VDC5N       20170101000585100000005000 0500000000000655   
0601VDC5N       20170101000590100000005000 0500000000000662   
0601VDC5N       20170101000595100000005000 0500000000000667   
0601VDC5N       20170101000600100000005000 0500000000000677   
0601VDC5N       20170101000605100000005000 0500000000000682   
0601VDC5N       20170101000610100000005000 0500000000000690   
0601VDC5N       20170101000615100000005000 0500000000000697   
0601VDC5N       20170101000620100000005000 0500000000000703   
0601VDC5N       20170101000625100000005000 0500000000000708   
0601VDC5N       20170101000630100000005000 0500000000000716   
0601VDC5N       20170101000635100000005000 0500000000000722   
0601VDC5N       20170101000640100000005000 0500000000000727   
0601VDC5N       20170101000645100000005000 0500000000000733   
0601VDC5N       20170101000650100000005000 0500000000000741   
0601VDC5N       20170101000655100000005000 0500000000000747   
0601VDC5N       20170101000660100000005000 0500000000000751   
0601VDC5N       20170101000665100000005000 0500000000000757   
0601VDC5N       20170101000670100000005000 0500000000000764   
0601VDC5N       20170101000675100000005000 0500000000000770   
0601VDC5N       20170101000680100000005000 0500000000000775   
0601VDC5N       20170101000685100000005000 0500000000000781   
0601VDC5N       20170101000690100000005000 0500000000000787   
0601VDC5N       20170101000695100000005000 0500000000000794   
0601VDC5N       20170101000700100000005000 0500000000000800   
0601VDC5N       20170101000705100000005000 0500000000000807   
0601VDC5N       20170101000710100000005000 0500000000000813   
0601VDC5N       20170101000715100000005000 0500000000000820   
0601VDC5N       20170101000720100000005000 0500000000000825   
0601VDC5N       20170101000725100000005000 0500000000000830   
0601VDC5N       20170101000730100000005000 0500000000000833   
0601VDC5N       20170101000735100000005000 0500000000000836   
0601VDC5N       20170101000740100000005000 0500000000000839   
0601VDC5N       20170101000745100000005000 0500000000000842   
0601VDC5N       20170101000750100000005000 0500000000000847   
0601VDC5N       20170101000755100000005000 0500000000000850   
0601VDC5N       20170101000760100000005000 0500000000000853   
0601VDC5N       20170101000765100000005000 0500000000000856   
0601VDC5N       20170101000770100000005000 0500000000000859   
0601VDC5N       20170101000775100000005000 0500000000000861   
0601VDC5N       20170101000780100000005000 0500000000000866   
0601VDC5N       20170101000785100000005000 0500000000000869   
0601VDC5N       20170101000790100000005000 0500000000000871   
0601VDC5N       20170101000795100000005000 0500000000000874   
0601VDC5N       20170101000800100000005000 0500000000000877   
0601VDC5N       20170101000805100000005000 0500000000000879   
0601VDC5N       20170101000810100000005000 0500000000000885   
0601VDC5N       20170101000815100000005000 0500000000000888   
0601VDC5N       20170101000820100000005000 0500000000000890   
0601VDC5N       20170101000825100000005000 0500000000000893   
0601VDC5N       20170101000830100000005000 0500000000000895   
0601VDC5N       20170101000835100000005000 0500000000000898   
0601VDC5N       20170101000840100000005000 0500000000000903   
0601VDC5N       20170101000845100000005000 0500000000000907   
0601VDC5N       20170101000850100000005000 0500000000000911   
0601VDC5N       20170101000855100000005000 0500000000000915   
0601VDC5N       20170101000860100000005000 0500000000000919   
0601VDC5N       20170101000865100000005000 0500000000000925   
0601VDC5N       20170101000870100000005000 0500000000000929   
0601VDC5N       20170101000875100000005000 0500000000000932   
0601VDC5N       20170101000880100000005000 0500000000000938   
0601VDC5N       20170101000885100000005000 0500000000000943   
0601VDC5N       20170101000890100000005000 0500000000000946   
0601VDC5N       20170101000895100000005000 0500000000000950   
0601VDC5N       20170101000900100000005000 0500000000000955   
0601VDC5N       20170101000905100000005000 0500000000000960   
0601VDC5N       20170101000910100000005000 0500000000000963   
0601VDC5N       20170101000915100000005000 0500000000000967   
0601VDC5N       20170101000920100000005000 0500000000000971   
0601VDC5N       20170101000925100000005000 0500000000000974   
0601VDC5N       20170101000930100000005000 0500000000000978   
0601VDC5N       20170101000935100000005000 0500000000000982   
0601VDC5N       20170101000940100000005000 0500000000000987   
0601VDC5N       20170101000945100000005000 0500000000000990   
0601VDC5N       20170101000950100000005000 0500000000000995   
0601VDC5N       20170101000955100000005000 0500000000000998   
0601VDC5N       20170101000960100000005000 0500000000001002   
0601VDC5N       20170101000965100000005000 0500000000001006   
0601VDC5N       20170101000970100000005000 0500000000001009   
0601VDC5N       20170101000975100000005000 0500000000001014   
0601VDC5N       20170101000980100000005000 0500000000001017   
0601VDC5N       20170101000985100000005000 0500000000001020   
0601VDC5N       20170101000990100000005000 0500000000001023   
0601VDC5N       20170101000995100000005000 0500000000001027   
0601VDC5N       20170101001000100000005000 0500000000001033   
0601VDC5N       20170101001005100000005000 0500000000001036   
0601VDC5N       20170101001010100000005000 0500000000001040   
0601VDC5N       20170101001015100000005000 0500000000001044   
0601VDC5N       20170101001020100000005000 0500000000001049   
0601VDC5N       20170101001025100000005000 0500000000001052   
0601VDC5N       20170101001030100000005000 0500000000001056   
0601VDC5N       20170101001035100000005000 0500000000001059   
0601VDC5N       20170101001040100000005000 0500000000001063   
0601VDC5N       20170101001045100000005000 0500000000001066   
0601VDC5N       20170101001050100000005000 0500000000001069   
0601VDC5N       20170101001055100000005000 0500000000001073   
0601VDC5N       20170101001060100000005000 0500000000001078   
0601VDC5N       20170101001065100000005000 0500000000001080   
0601VDC5N       20170101001070100000005000 0500000000001084   
0601VDC5N       20170101001075100000005000 0500000000001089   
0601VDC5N       20170101001080100000005000 0500000000001093   
0601VDC5N       20170101001085100000005000 0500000000001095   
0601VDC5N       20170101001090100000005000 0500000000001099   
0601VDC5N       20170101001095100000005000 0500000000001104   
0601VDC5N       20170101001100100000005000 0500000000001106   
0601VDC5N       20170101001105100000005000 0500000000001111   
0601VDC5N       20170101001110100000005000 0500000000001113   
0601VDC5N       20170101001115100000005000 0500000000001119   
0601VDC5N       20170101001120100000005000 0500000000001122   
0601VDC5N       20170101001125100000005000 0500000000001125   
0601VDC5N       20170101001130100000005000 0500000000001130   
0601VDC5N       20170101001135100000005000 0500000000001133   
0601VDC5N       20170101001140100000005000 0500000000001138   
0601VDC5N       20170101001145100000005000 0500000000001140   
0601VDC5N       20170101001150100000005000 0500000000001145   
0601VDC5N       20170101001155100000005000 0500000000001149   
0601VDC5N       20170101001160100000005000 0500000000001153   
0601VDC5N       20170101001165100000005000 0500000000001156   
0601VDC5N       20170101001170100000005000 0500000000001162   
0601VDC5N       20170101001175100000005000 0500000000001164   
0601VDC5N       20170101001180100000005000 0500000000001166   
0601VDC5N       20170101001185100000005000 0500000000001172   
0601VDC5N       20170101001190100000005000 0500000000001176   
0601VDC5N       20170101001195100000005000 0500000000001178   
0601VDC5N       20170101001200100000005000 0500000000001184   
0601VDC5N       20170101001205100000005000 0500000000001186   
0601VDC5N       20170101001210100000005000 0500000000001191   
0601VDC5N       20170101001215100000005000 0500000000001194   
0601VDC5N       20170101001220100000005000 0500000000001198   
0601VDC5N       20170101001225100000005000 0500000000001201   
0601VDC5N       20170101001230100000005000 0500000000001205   
0601VDC5N       20170101001235100000005000 0500000000001209   
0601VDC5N       20170101001240100000005000 0500000000001214   
0601VDC5N       20170101001245100000005000 0500000000001218   
0601VDC5N       20170101001250100000005000 0500000000001220   
0601VDC5N       20170101001255100000005000 0500000000001225   
0601VDC5N       20170101001260100000005000 0500000000001229   
0601VDC5N       20170101001265100000005000 0500000000001232   
0601VDC5N       20170101001270100000005000 0500000000001237   
0601VDC5N       20170101001275100000005000 0500000000001241   
0601VDC5N       20170101001280100000005000 0500000000001244   
0601VDC5N       20170101001285100000005000 0500000000001248   
0601VDC5N       20170101001290100000005000 0500000000001250   
0601VDC5N       20170101001295100000005000 0500000000001255   
0601VDC5N       20170101001300100000005000 0500000000001257   
0601VDC5N       20170101001305100000005000 0500000000001262   
0601VDC5N       20170101001310100000005000 0500000000001266   
0601VDC5N       20170101001315100000005000 0500000000001270   
0601VDC5N       20170101001320100000005000 0500000000001276   
0601VDC5N       20170101001325100000005000 0500000000001278   
0601VDC5N       20170101001330100000005000 0500000000001283   
0601VDC5N       20170101001335100000005000 0500000000001289   
0601VDC5N       20170101001340100000005000 0500000000001292   
0601VDC5N       20170101001345100000005000 0500000000001296   
0601VDC5N       20170101001350100000005000 0500000000001302   
0601VDC5N       20170101001355100000005000 0500000000001305   
0601VDC5N       20170101001360100000005000 0500000000001309   
0601VDC5N       20170101001365100000005000 0500000000001314   
0601VDC5N       20170101001370100000005000 0500000000001317   
0601VDC5N       20170101001375100000005000 0500000000001320   
0601VDC5N       20170101001380100000005000 0500000000001326   
0601VDC5N       20170101001385100000005000 0500000000001329   
0601VDC5N       20170101001390100000005000 0500000000001335   
0601VDC5N       20170101001395100000005000 0500000000001339   
0601VDC5N       20170101001400100000005000 0500000000001342   
0601VDC5N       20170101001405100000005000 0500000000001348   
0601VDC5N       20170101001410100000005000 0500000000001352   
0601VDC5N       20170101001415100000005000 0500000000001356   
0601VDC5N       20170101001420100000005000 0500000000001360   
0601VDC5N       20170101001425100000005000 0500000000001364   
0601VDC5N       20170101001430100000005000 0500000000001368   
0601VDC5N       20170101001435100000005000 0500000000001373   
0601VDC5N       20170101001440100000005000 0500000000001377   
0601VDC5N       20170101001445100000005000 0500000000001381   
0601VDC5N       20170101001450100000005000 0500000000001384   
0601VDC5N       20170101001455100000005000 0500000000001391   
0601VDC5N       20170101001460100000005000 0500000000001394   
0601VDC5N       20170101001465100000005000 0500000000001398   
0601VDC5N       20170101001470100000005000 0500000000001403   
0601VDC5N       20170101001475100000005000 0500000000001407   
0601VDC5N       20170101001480100000005000 0500000000001411   
0601VDC5N       20170101001485100000005000 0500000000001417   
0601VDC5N       20170101001490100000005000 0500000000001420   
0601VDC5N       20170101001495100000005000 0500000000001425   
0601VDC5N       20170101001500100000005000 0500000000001430   
0601VDC5N       20170101001505100000005000 0500000000001434   
0601VDC5N       20170101001510100000005000 0500000000001438   
0601VDC5N       20170101001515100000005000 0500000000001443   
0601VDC5N       20170101001520100000005000 0500000000001448   
0601VDC5N       20170101001525100000005000 0500000000001452   
0601VDC5N       20170101001530100000005000 0500000000001458   
0601VDC5N       20170101001535100000005000 0500000000001462   
0601VDC5N       20170101001540100000005000 0500000000001467   
0601VDC5N       20170101001545100000005000 0500000000001472   
0601VDC5N       20170101001550100000005000 0500000000001475   
0601VDC5N       20170101001555100000005000 0500000000001481   
0601VDC5N       20170101001560100000005000 0500000000001485   
0601VDC5N       20170101001565100000005000 0500000000001490   
0601VDC5N       20170101001570100000005000 0500000000001494   
0601VDC5N       20170101001575100000005000 0500000000001498   
0601VDC5N       20170101001580100000005000 0500000000001502   
0601VDC5N       20170101001585100000005000 0500000000001507   
0601VDC5N       20170101001590100000005000 0500000000001511   
0601VDC5N       20170101001595100000005000 0500000000001516   
0601VDC5N       20170101001600100000005000 0500000000001519   
0601VDC5N       20170101001605100000005000 0500000000001524   
0601VDC5N       20170101001610100000005000 0500000000001528   
0601VDC5N       20170101001615100000005000 0500000000001532   
0601VDC5N       20170101001620100000005000 0500000000001536   
0601VDC5N       20170101001625100000005000 0500000000001541   
0601VDC5N       20170101001630100000005000 0500000000001544   
0601VDC5N       20170101001635100000005000 0500000000001548   
0601VDC5N       20170101001640100000005000 0500000000001551   
0601VDC5N       20170101001645100000005000 0500000000001554   
0601VDC5N       20170101001650100000005000 0500000000001559   
0601VDC5N       20170101001655100000005000 0500000000001563   
0601VDC5N       20170101001660100000005000 0500000000001566   
0601VDC5N       20170101001665100000005000 0500000000001569   
0601VDC5N       20170101001670100000005000 0500000000001575   
0601VDC5N       20170101001675100000005000 0500000000001577   
0601VDC5N       20170101001680100000005000 0500000000001580   
0601VDC5N       20170101001685100000005000 0500000000001584   
0601VDC5N       20170101001690100000005000 0500000000001588   
0601VDC5N       20170101001695100000005000 0500000000001591   
0601VDC5N       20170101001700100000005000 0500000000001596   
0601VDC5N       20170101001705100000005000 0500000000001599   
0601VDC5N       20170101001710100000005000 0500000000001602   
0601VDC5N       20170101001715100000005000 0500000000001607   
0601VDC5N       20170101001720100000005000 0500000000001609   
0601VDC5N       20170101001725100000005000 0500000000001612   
0601VDC5N       20170101001730100000005000 0500000000001617   
0601VDC5N       20170101001735100000005000 0500000000001620   
0601VDC5N       20170101001740100000005000 0500000000001623   
0601VDC5N       20170101001745100000005000 0500000000001627   
0601VDC5N       20170101001750100000005000 0500000000001630   
0601VDC5N       20170101001755100000005000 0500000000001633   
0601VDC5N       20170101001760100000005000 0500000000001637   
0601VDC5N       20170101001765100000005000 0500000000001640   
0601VDC5N       20170101001770100000005000 0500000000001643   
0601VDC5N       20170101001775100000005000 0500000000001648   
0601VDC5N       20170101001780100000005000 0500000000001650   
0601VDC5N       20170101001785100000005000 0500000000001653   
0601VDC5N       20170101001790100000005000 0500000000001658   
0601VDC5N       20170101001795100000005000 0500000000001660   
0601VDC5N       20170101001800100000005000 0500000000001663   
0601VDC5N       20170101001805100000005000 0500000000001666   
0601VDC5N       20170101001810100000005000 0500000000001669   
0601VDC5N       20170101001815100000005000 0500000000001673   
0601VDC5N       20170101001820100000005000 0500000000001676   
0601VDC5N       20170101001825100000005000 0500000000001679   
0601VDC5N       20170101001830100000005000 0500000000001682   
0601VDC5N       20170101001835100000005000 0500000000001686   
0601VDC5N       20170101001840100000005000 0500000000001689   
0601VDC5N       20170101001845100000005000 0500000000001692   
0601VDC5N       20170101001850100000005000 0500000000001695   
0601VDC5N       20170101001855100000005000 0500000000001698   
0601VDC5N       20170101001860100000005000 0500000000001700   
0601VDC5N       20170101001865100000005000 0500000000001704   
0601VDC5N       20170101001870100000005000 0500000000001707   
0601VDC5N       20170101001875100000005000 0500000000001709   
0601VDC5N       20170101001880100000005000 0500000000001714   
0601VDC5N       20170101001885100000005000 0500000000001716   
0601VDC5N       20170101001890100000005000 0500000000001718   
0601VDC5N       20170101001895100000005000 0500000000001722   
0601VDC5N       20170101001900100000005000 0500000000001725   
0601VDC5N       20170101001905100000005000 0500000000001728   
0601VDC5N       20170101001910100000005000 0500000000001731   
0601VDC5N       20170101001915100000005000 0500000000001733   
0601VDC5N       20170101001920100000005000 0500000000001737   
0601VDC5N       20170101001925100000005000 0500000000001741   
0601VDC5N       20170101001930100000005000 0500000000001744   
0601VDC5N       20170101001935100000005000 0500000000001746   
0601VDC5N       20170101001940100000005000 0500000000001750   
0601VDC5N       20170101001945100000005000 0500000000001753   
0601VDC5N       20170101001950100000005000 0500000000001756   
0601VDC5N       20170101001955100000005000 0500000000001759   
0601VDC5N       20170101001960100000005000 0500000000001763   
0601VDC5N       20170101001965100000005000 0500000000001766   
0601VDC5N       20170101001970100000005000 0500000000001770   
0601VDC5N       20170101001975100000005000 0500000000001772   
0601VDC5N       20170101001980100000005000 0500000000001775   
0601VDC5N       20170101001985100000005000 0500000000001780   
0601VDC5N       20170101001990100000005000 0500000000001782   
0601VDC5N       20170101001995100000005000 0500000000001785   
0601VDC5N       20170101002000100000050000 0500000000001800   
0601VDC5N       20170101002050100000050000 0500000000001829   
0601VDC5N       20170101002100100000050000 0500000000001859   
0601VDC5N       20170101002150100000050000 0500000000001886   
0601VDC5N       20170101002200100000050000 0500000000001912   
0601VDC5N       20170101002250100000050000 0500000000001938   
0601VDC5N       20170101002300100000050000 0500000000001962   
0601VDC5N       20170101002350100000050000 0500000000001986   
0601VDC5N       20170101002400100000050000 0500000000002008   
0601VDC5N       20170101002450100000050000 0500000000002034   
0601VDC5N       20170101002500100000050000 0500000000002068   
0601VDC5N       20170101002550100000050000 0500000000002104   
0601VDC5N       20170101002600100000050000 0500000000002140   
0601VDC5N       20170101002650100000050000 0500000000002173   
0601VDC5N       20170101002700100000050000 0500000000002203   
0601VDC5N       20170101002750100000050000 0500000000002233   
0601VDC5N       20170101002800100000050000 0500000000002267   
0601VDC5N       20170101002850100000050000 0500000000002299   
0601VDC5N       20170101002900100000050000 0500000000002331   
0601VDC5N       20170101002950100000050000 0500000000002360   
0601VDC5N       20170101003000100000050000 0500000000002386   
0601VDC5N       20170101003050100000050000 0500000000002415   
0601VDC5N       20170101003100100000050000 0500000000002443   
0601VDC5N       20170101003150100000050000 0500000000002469   
0601VDC5N       20170101003200100000050000 0500000000002493   
0601VDC5N       20170101003250100000050000 0500000000002518   
0601VDC5N       20170101003300100000050000 0500000000002542   
0601VDC5N       20170101003350100000050000 0500000000002564   
0601VDC5N       20170101003400100000050000 0500000000002586   
0601VDC5N       20170101003450100000050000 0500000000002607   
0601VDC5N       20170101003500100000050000 0500000000002628   
0601VDC5N       20170101003550100000050000 0500000000002650   
0601VDC5N       20170101003600100000050000 0500000000002671   
0601VDC5N       20170101003650100000050000 0500000000002690   
0601VDC5N       20170101003700100000050000 0500000000002709   
0601VDC5N       20170101003750100000050000 0500000000002728   
0601VDC5N       20170101003800100000050000 0500000000002745   
0601VDC5N       20170101003850100000050000 0500000000002761   
0601VDC5N       20170101003900100000050000 0500000000002779   
0601VDC5N       20170101003950100000050000 0500000000002797   
0601VDC5N       20170101004000100000050000 0500000000002814   
0601VDC5N       20170101004050100000050000 0500000000002831   
0601VDC5N       20170101004100100000050000 0500000000002847   
0601VDC5N       20170101004150100000050000 0500000000002862   
0601VDC5N       20170101004200100000050000 0500000000002879   
0601VDC5N       20170101004250100000050000 0500000000002894   
0601VDC5N       20170101004300100000050000 0500000000002908   
0601VDC5N       20170101004350100000050000 0500000000002922   
0601VDC5N       20170101004400100000050000 0500000000002936   
0601VDC5N       20170101004450100000050000 0500000000002951   
0601VDC5N       20170101004500100000050000 0500000000002965   
0601VDC5N       20170101004550100000050000 0500000000002979   
0601VDC5N       20170101004600100000050000 0500000000002993   
0601VDC5N       20170101004650100000050000 0500000000003006   
0601VDC5N       20170101004700100000050000 0500000000003019   
0601VDC5N       20170101004750100000050000 0500000000003032   
0601VDC5N       20170101004800100000050000 0500000000003043   
0601VDC5N       20170101004850100000050000 0500000000003056   
0601VDC5N       20170101004900100000050000 0500000000003069   
0601VDC5N       20170101004950100000050000 0500000000003081   
0601VDC5N       20170101005000100000050000 0500000000003094   
0601VDC5N       20170101005050100000050000 0500000000003106   
0601VDC5N       20170101005100100000050000 0500000000003117   
0601VDC5N       20170101005150100000050000 0500000000003129   
0601VDC5N       20170101005200100000050000 0500000000003141   
0601VDC5N       20170101005250100000050000 0500000000003151   
0601VDC5N       20170101005300100000050000 0500000000003162   
0601VDC5N       20170101005350100000050000 0500000000003173   
0601VDC5N       20170101005400100000050000 0500000000003183   
0601VDC5N       20170101005450100000050000 0500000000003195   
0601VDC5N       20170101005500100000050000 0500000000003206   
0601VDC5N       20170101005550100000050000 0500000000003217   
0601VDC5N       20170101005600100000050000 0500000000003227   
0601VDC5N       20170101005650100000050000 0500000000003237   
0601VDC5N       20170101005700100000050000 0500000000003248   
0601VDC5N       20170101005750100000050000 0500000000003257   
0601VDC5N       20170101005800100000050000 0500000000003267   
0601VDC5N       20170101005850100000050000 0500000000003276   
0601VDC5N       20170101005900100000050000 0500000000003285   
0601VDC5N       20170101005950100000050000 0500000000003295   
0601VDC5N       20170101006000100000050000 0500000000003305   
0601VDC5N       20170101006050100000050000 0500000000003315   
0601VDC5N       20170101006100100000050000 0500000000003324   
0601VDC5N       20170101006150100000050000 0500000000003334   
0601VDC5N       20170101006200100000050000 0500000000003343   
0601VDC5N       20170101006250100000050000 0500000000003352   
0601VDC5N       20170101006300100000050000 0500000000003362   
0601VDC5N       20170101006350100000050000 0500000000003370   
0601VDC5N       20170101006400100000050000 0500000000003378   
0601VDC5N       20170101006450100000050000 0500000000003387   
0601VDC5N       20170101006500100000050000 0500000000003395   
0601VDC5N       20170101006550100000050000 0500000000003404   
0601VDC5N       20170101006600100000050000 0500000000003411   
0601VDC5N       20170101006650100000050000 0500000000003419   
0601VDC5N       20170101006700100000050000 0500000000003427   
0601VDC5N       20170101006750100000050000 0500000000003434   
0601VDC5N       20170101006800100000050000 0500000000003442   
0601VDC5N       20170101006850100000050000 0500000000003450   
0601VDC5N       20170101006900100000050000 0500000000003456   
0601VDC5N       20170101006950100000050000 0500000000003464   
0601VDC5N       20170101007000100000050000 0500000000003470   
0601VDC5N       20170101007050100000050000 0500000000003477   
0601VDC5N       20170101007100100000050000 0500000000003484   
0601VDC5N       20170101007150100000050000 0500000000003491   
0601VDC5N       20170101007200100000050000 0500000000003497   
0601VDC5N       20170101007250100000050000 0500000000003504   
0601VDC5N       20170101007300100000050000 0500000000003510   
0601VDC5N       20170101007350100000050000 0500000000003517   
0601VDC5N       20170101007400100000050000 0500000000003522   
0601VDC5N       20170101007450100000050000 0500000000003528   
0601VDC5N       20170101007500100000050000 0500000000003535   
0601VDC5N       20170101007550100000050000 0500000000003540   
0601VDC5N       20170101007600100000050000 0500000000003546   
0601VDC5N       20170101007650100000050000 0500000000003552   
0601VDC5N       20170101007700100000050000 0500000000003558   
0601VDC5N       20170101007750100000050000 0500000000003563   
0601VDC5N       20170101007800100000050000 0500000000003568   
0601VDC5N       20170101007850100000050000 0500000000003574   
0601VDC5N       20170101007900100000050000 0500000000003580   
0601VDC5N       20170101007950100000050000 0500000000003584   
0601VDC5N       20170101008000100000050000 0500000000003589   
0601VDC5N       20170101008050100000050000 0500000000003595   
0601VDC5N       20170101008100100000050000 0500000000003600   
0601VDC5N       20170101008150100000050000 0500000000003605   
0601VDC5N       20170101008200100000050000 0500000000003609   
0601VDC5N       20170101008250100000050000 0500000000003614   
0601VDC5N       20170101008300100000050000 0500000000003619   
0601VDC5N       20170101008350100000050000 0500000000003623   
0601VDC5N       20170101008400100000050000 0500000000003628   
0601VDC5N       20170101008450100000050000 0500000000003633   
