00AR               20131210                                                                                   
0601ARB7Y       20140101001290100000005000 0700008790000680   
0601ARB7Y       20140101001295100000005000 0700008880000684   
0601ARB7Y       20140101001300100000005000 0700008960000688   
0601ARB7Y       20140101001305100000005000 0700009060000693   
0601ARB7Y       20140101001310100000005000 0700009150000697   
0601ARB7Y       20140101001315100000005000 0700009230000701   
0601ARB7Y       20140101001320100000005000 0700009340000706   
0601ARB7Y       20140101001325100000005000 0700009430000710   
0601ARB7Y       20140101001330100000005000 0700009520000714   
0601ARB7Y       20140101001335100000005000 0700009630000720   
0601ARB7Y       20140101001340100000005000 0700009720000724   
0601ARB7Y       20140101001345100000005000 0700009810000728   
0601ARB7Y       20140101001350100000005000 0700009910000733   
0601ARB7Y       20140101001355100000005000 0700010000000737   
0601ARB7Y       20140101001360100000005000 0700010090000741   
0601ARB7Y       20140101001365100000005000 0700010200000746   
0601ARB7Y       20140101001370100000005000 0700010290000750   
0601ARB7Y       20140101001375100000005000 0700010380000754   
0601ARB7Y       20140101001380100000005000 0700010490000759   
0601ARB7Y       20140101001385100000005000 0700010580000763   
0601ARB7Y       20140101001390100000005000 0700010670000766   
0601ARB7Y       20140101001395100000005000 0700010770000771   
0601ARB7Y       20140101001400100000005000 0700010860000774   
0601ARB7Y       20140101001405100000005000 0700010950000778   
0601ARB7Y       20140101001410100000005000 0700011060000783   
0601ARB7Y       20140101001415100000005000 0700011150000787   
0601ARB7Y       20140101001420100000005000 0700011230000789   
0601ARB7Y       20140101001425100000005000 0700011330000794   
0601ARB7Y       20140101001430100000005000 0700011420000797   
0601ARB7Y       20140101001435100000005000 0700011510000801   
0601ARB7Y       20140101001440100000005000 0700011610000805   
0601ARB7Y       20140101001445100000005000 0700011700000808   
0601ARB7Y       20140101001450100000005000 0700011780000811   
0601ARB7Y       20140101001455100000005000 0700011880000815   
0601ARB7Y       20140101001460100000005000 0700011970000818   
0601ARB7Y       20140101001465100000005000 0700012060000822   
0601ARB7Y       20140101001470100000005000 0700012160000826   
0601ARB7Y       20140101001475100000005000 0700012250000829   
0601ARB7Y       20140101001480100000005000 0700012330000832   
0601ARB7Y       20140101001485100000005000 0700012430000836   
0601ARB7Y       20140101001490100000010000 0700000000000837   
0601ARB7Y       20140101001500100000500000 0700000000001057   
0601ARB7Y       20140101002000100000500000 0700000000001467   
0601ARB7Y       20140101002500100007499900 0700000000001632   
0601ARB8Y       20140101000000100000115000 0800000000000027   
0601ARB8Y       20140101000115100000005000 0800000030000026   
0601ARB8Y       20140101000120100000005000 0800000030000024   
0601ARB8Y       20140101000125100000005000 0800000030000024   
0601ARB8Y       20140101000130100000005000 0800000030000023   
0601ARB8Y       20140101000135100000005000 0800000030000022   
0601ARB8Y       20140101000140100000005000 0800000030000021   
0601ARB8Y       20140101000145100000005000 0800000030000020   
0601ARB8Y       20140101000150100000005000 0800000030000020   
0601ARB8Y       20140101000155100000005000 0800000030000019   
0601ARB8Y       20140101000160100000005000 0800000030000018   
0601ARB8Y       20140101000165100000005000 0800000030000018   
0601ARB8Y       20140101000170100000005000 0800000030000017   
0601ARB8Y       20140101000175100000005000 0800000030000017   
0601ARB8Y       20140101000180100000005000 0800000030000016   
0601ARB8Y       20140101000185100000005000 0800000030000016   
0601ARB8Y       20140101000190100000005000 0800000030000016   
0601ARB8Y       20140101000195100000005000 0800000030000015   
0601ARB8Y       20140101000200100000005000 0800000030000015   
0601ARB8Y       20140101000205100000005000 0800000030000014   
0601ARB8Y       20140101000210100000005000 0800000030000014   
0601ARB8Y       20140101000215100000005000 0800000030000014   
0601ARB8Y       20140101000220100000005000 0800000030000013   
0601ARB8Y       20140101000225100000005000 0800000030000013   
0601ARB8Y       20140101000230100000005000 0800000030000013   
0601ARB8Y       20140101000235100000005000 0800000030000013   
0601ARB8Y       20140101000240100000005000 0800000030000012   
0601ARB8Y       20140101000245100000005000 0800000030000012   
0601ARB8Y       20140101000250100000005000 0800000030000012   
0601ARB8Y       20140101000255100000005000 0800000030000012   
0601ARB8Y       20140101000260100000005000 0800000030000011   
0601ARB8Y       20140101000265100000005000 0800000030000011   
0601ARB8Y       20140101000270100000005000 0800000030000011   
0601ARB8Y       20140101000275100000005000 0800000030000011   
0601ARB8Y       20140101000280100000005000 0800000030000011   
0601ARB8Y       20140101000285100000005000 0800000030000010   
0601ARB8Y       20140101000290100000005000 0800000030000010   
0601ARB8Y       20140101000295100000005000 0800000030000010   
0601ARB8Y       20140101000300100000005000 0800000030000010   
0601ARB8Y       20140101000305100000005000 0800000030000010   
0601ARB8Y       20140101000310100000005000 0800000030000010   
0601ARB8Y       20140101000315100000005000 0800000030000009   
0601ARB8Y       20140101000320100000005000 0800000030000009   
0601ARB8Y       20140101000325100000005000 0800000030000009   
0601ARB8Y       20140101000330100000005000 0800000030000009   
0601ARB8Y       20140101000335100000005000 0800000030000009   
0601ARB8Y       20140101000340100000005000 0800000030000009   
0601ARB8Y       20140101000345100000005000 0800000030000009   
0601ARB8Y       20140101000350100000005000 0800000030000009   
0601ARB8Y       20140101000355100000005000 0800000030000008   
0601ARB8Y       20140101000360100000005000 0800000030000008   
0601ARB8Y       20140101000365100000005000 0800000030000008   
0601ARB8Y       20140101000370100000005000 0800000030000008   
0601ARB8Y       20140101000375100000005000 0800000030000008   
0601ARB8Y       20140101000380100000005000 0800000030000008   
0601ARB8Y       20140101000385100000005000 0800000030000008   
0601ARB8Y       20140101000390100000005000 0800000030000008   
0601ARB8Y       20140101000395100000005000 0800000030000008   
0601ARB8Y       20140101000400100000005000 0800000030000007   
0601ARB8Y       20140101000405100000005000 0800000030000007   
0601ARB8Y       20140101000410100000005000 0800000030000007   
0601ARB8Y       20140101000415100000005000 0800000030000007   
0601ARB8Y       20140101000420100000005000 0800000030000007   
0601ARB8Y       20140101000425100000005000 0800000030000007   
0601ARB8Y       20140101000430100000005000 0800000030000007   
0601ARB8Y       20140101000435100000005000 0800000030000007   
0601ARB8Y       20140101000440100000005000 0800000030000007   
0601ARB8Y       20140101000445100000005000 0800000030000007   
0601ARB8Y       20140101000450100000005000 0800000030000007   
0601ARB8Y       20140101000455100000005000 0800000030000007   
0601ARB8Y       20140101000460100000005000 0800000030000006   
0601ARB8Y       20140101000465100000005000 0800000030000006   
0601ARB8Y       20140101000470100000005000 0800000030000006   
0601ARB8Y       20140101000475100000005000 0800000030000006   
0601ARB8Y       20140101000480100000005000 0800000030000006   
0601ARB8Y       20140101000485100000005000 0800000030000006   
0601ARB8Y       20140101000490100000005000 0800000030000006   
0601ARB8Y       20140101000495100000005000 0800000030000006   
0601ARB8Y       20140101000500100000005000 0800000030000006   
0601ARB8Y       20140101000505100000005000 0800000030000006   
0601ARB8Y       20140101000510100000005000 0800000030000006   
0601ARB8Y       20140101000515100000005000 0800000030000006   
0601ARB8Y       20140101000520100000005000 0800000030000006   
0601ARB8Y       20140101000525100000005000 0800000030000006   
0601ARB8Y       20140101000530100000005000 0800000030000006   
0601ARB8Y       20140101000535100000005000 0800000030000006   
0601ARB8Y       20140101000540100000005000 0800000030000006   
0601ARB8Y       20140101000545100000005000 0800000030000005   
0601ARB8Y       20140101000550100000005000 0800000030000005   
0601ARB8Y       20140101000555100000005000 0800000030000005   
0601ARB8Y       20140101000560100000005000 0800000030000005   
0601ARB8Y       20140101000565100000005000 0800000030000005   
0601ARB8Y       20140101000570100000005000 0800000030000005   
0601ARB8Y       20140101000575100000005000 0800000030000005   
0601ARB8Y       20140101000580100000005000 0800000030000005   
0601ARB8Y       20140101000585100000005000 0800000030000005   
0601ARB8Y       20140101000590100000005000 0800000030000005   
0601ARB8Y       20140101000595100000005000 0800000030000005   
0601ARB8Y       20140101000600100000005000 0800000030000005   
0601ARB8Y       20140101000605100000005000 0800000030000005   
0601ARB8Y       20140101000610100000005000 0800000030000005   
0601ARB8Y       20140101000615100000005000 0800000030000005   
0601ARB8Y       20140101000620100000005000 0800000030000005   
0601ARB8Y       20140101000625100000005000 0800000030000005   
0601ARB8Y       20140101000630100000005000 0800000030000005   
0601ARB8Y       20140101000635100000005000 0800000030000005   
0601ARB8Y       20140101000640100000005000 0800000030000005   
0601ARB8Y       20140101000645100000005000 0800000030000005   
0601ARB8Y       20140101000650100000005000 0800000030000005   
0601ARB8Y       20140101000655100000005000 0800000030000005   
0601ARB8Y       20140101000660100000005000 0800000030000005   
0601ARB8Y       20140101000665100000005000 0800000030000004   
0601ARB8Y       20140101000670100000005000 0800000030000004   
0601ARB8Y       20140101000675100000005000 0800000030000004   
0601ARB8Y       20140101000680100000005000 0800000030000004   
0601ARB8Y       20140101000685100000005000 0800000030000004   
0601ARB8Y       20140101000690100000005000 0800000030000004   
0601ARB8Y       20140101000695100000005000 0800000030000004   
0601ARB8Y       20140101000700100000005000 0800000030000004   
0601ARB8Y       20140101000705100000005000 0800000030000004   
0601ARB8Y       20140101000710100000005000 0800000030000004   
0601ARB8Y       20140101000715100000005000 0800000030000004   
0601ARB8Y       20140101000720100000005000 0800000030000004   
0601ARB8Y       20140101000725100000005000 0800000050000007   
0601ARB8Y       20140101000730100000005000 0800000070000010   
0601ARB8Y       20140101000735100000005000 0800000100000014   
0601ARB8Y       20140101000740100000005000 0800000130000018   
0601ARB8Y       20140101000745100000005000 0800000160000021   
0601ARB8Y       20140101000750100000005000 0800000200000027   
0601ARB8Y       20140101000755100000005000 0800000230000030   
0601ARB8Y       20140101000760100000005000 0800000260000034   
0601ARB8Y       20140101000765100000005000 0800000310000040   
0601ARB8Y       20140101000770100000005000 0800000370000048   
0601ARB8Y       20140101000775100000005000 0800000410000053   
0601ARB8Y       20140101000780100000005000 0800000460000059   
0601ARB8Y       20140101000785100000005000 0800000500000063   
0601ARB8Y       20140101000790100000005000 0800000550000069   
0601ARB8Y       20140101000795100000005000 0800000610000076   
0601ARB8Y       20140101000800100000005000 0800000650000081   
0601ARB8Y       20140101000805100000005000 0800000700000087   
0601ARB8Y       20140101000810100000005000 0800000760000094   
0601ARB8Y       20140101000815100000005000 0800000810000099   
0601ARB8Y       20140101000820100000005000 0800000880000107   
0601ARB8Y       20140101000825100000005000 0800000930000112   
0601ARB8Y       20140101000830100000005000 0800000990000119   
0601ARB8Y       20140101000835100000005000 0800001050000125   
0601ARB8Y       20140101000840100000005000 0800001110000132   
0601ARB8Y       20140101000845100000005000 0800001170000138   
0601ARB8Y       20140101000850100000005000 0800001230000144   
0601ARB8Y       20140101000855100000005000 0800001280000149   
0601ARB8Y       20140101000860100000005000 0800001340000155   
0601ARB8Y       20140101000865100000005000 0800001410000163   
0601ARB8Y       20140101000870100000005000 0800001460000167   
0601ARB8Y       20140101000875100000005000 0800001520000173   
0601ARB8Y       20140101000880100000005000 0800001570000178   
0601ARB8Y       20140101000885100000005000 0800001640000185   
0601ARB8Y       20140101000890100000005000 0800001700000190   
0601ARB8Y       20140101000895100000005000 0800001760000196   
0601ARB8Y       20140101000900100000005000 0800001820000202   
0601ARB8Y       20140101000905100000005000 0800001880000207   
0601ARB8Y       20140101000910100000005000 0800001960000215   
0601ARB8Y       20140101000915100000005000 0800002020000220   
0601ARB8Y       20140101000920100000005000 0800002090000227   
0601ARB8Y       20140101000925100000005000 0800002150000232   
0601ARB8Y       20140101000930100000005000 0800002210000237   
0601ARB8Y       20140101000935100000005000 0800002290000244   
0601ARB8Y       20140101000940100000005000 0800002350000249   
0601ARB8Y       20140101000945100000005000 0800002410000254   
0601ARB8Y       20140101000950100000005000 0800002480000260   
0601ARB8Y       20140101000955100000005000 0800002550000266   
0601ARB8Y       20140101000960100000005000 0800002620000272   
0601ARB8Y       20140101000965100000005000 0800002680000277   
0601ARB8Y       20140101000970100000005000 0800002740000282   
0601ARB8Y       20140101000975100000005000 0800002810000287   
0601ARB8Y       20140101000980100000005000 0800002880000293   
0601ARB8Y       20140101000985100000005000 0800002940000298   
0601ARB8Y       20140101000990100000005000 0800003010000303   
0601ARB8Y       20140101000995100000005000 0800003070000308   
0601ARB8Y       20140101001000100000005000 0800003140000313   
0601ARB8Y       20140101001005100000005000 0800003210000319   
0601ARB8Y       20140101001010100000005000 0800003270000323   
0601ARB8Y       20140101001015100000005000 0800003340000328   
0601ARB8Y       20140101001020100000005000 0800003390000332   
0601ARB8Y       20140101001025100000005000 0800003470000338   
0601ARB8Y       20140101001030100000005000 0800003530000342   
0601ARB8Y       20140101001035100000005000 0800003600000347   
0601ARB8Y       20140101001040100000005000 0800003670000352   
0601ARB8Y       20140101001045100000005000 0800003740000357   
0601ARB8Y       20140101001050100000005000 0800003830000364   
0601ARB8Y       20140101001055100000005000 0800003900000369   
0601ARB8Y       20140101001060100000005000 0800003980000375   
0601ARB8Y       20140101001065100000005000 0800004060000380   
0601ARB8Y       20140101001070100000005000 0800004130000385   
0601ARB8Y       20140101001075100000005000 0800004210000391   
0601ARB8Y       20140101001080100000005000 0800004300000397   
0601ARB8Y       20140101001085100000005000 0800004370000402   
0601ARB8Y       20140101001090100000005000 0800004440000406   
0601ARB8Y       20140101001095100000005000 0800004530000413   
0601ARB8Y       20140101001100100000005000 0800004600000417   
0601ARB8Y       20140101001105100000005000 0800004670000422   
0601ARB8Y       20140101001110100000005000 0800004760000428   
0601ARB8Y       20140101001115100000005000 0800004830000432   
0601ARB8Y       20140101001120100000005000 0800004910000437   
0601ARB8Y       20140101001125100000005000 0800005000000443   
0601ARB8Y       20140101001130100000005000 0800005070000448   
0601ARB8Y       20140101001135100000005000 0800005140000452   
0601ARB8Y       20140101001140100000005000 0800005230000458   
0601ARB8Y       20140101001145100000005000 0800005300000462   
0601ARB8Y       20140101001150100000005000 0800005370000466   
0601ARB8Y       20140101001155100000005000 0800005460000472   
0601ARB8Y       20140101001160100000005000 0800005530000476   
0601ARB8Y       20140101001165100000005000 0800005610000481   
0601ARB8Y       20140101001170100000005000 0800005700000486   
0601ARB8Y       20140101001175100000005000 0800005770000490   
0601ARB8Y       20140101001180100000005000 0800005850000495   
0601ARB8Y       20140101001185100000005000 0800005950000501   
0601ARB8Y       20140101001190100000005000 0800006030000506   
0601ARB8Y       20140101001195100000005000 0800006110000510   
0601ARB8Y       20140101001200100000005000 0800006210000516   
0601ARB8Y       20140101001205100000005000 0800006290000521   
0601ARB8Y       20140101001210100000005000 0800006380000526   
0601ARB8Y       20140101001215100000005000 0800006480000532   
0601ARB8Y       20140101001220100000005000 0800006560000537   
0601ARB8Y       20140101001225100000005000 0800006640000541   
0601ARB8Y       20140101001230100000005000 0800006740000547   
0601ARB8Y       20140101001235100000005000 0800006820000551   
0601ARB8Y       20140101001240100000005000 0800006900000555   
0601ARB8Y       20140101001245100000005000 0800007000000561   
0601ARB8Y       20140101001250100000005000 0800007090000566   
0601ARB8Y       20140101001255100000005000 0800007170000570   
0601ARB8Y       20140101001260100000005000 0800007270000576   
0601ARB8Y       20140101001265100000005000 0800007350000580   
0601ARB8Y       20140101001270100000005000 0800007440000585   
0601ARB8Y       20140101001275100000005000 0800007540000590   
0601ARB8Y       20140101001280100000005000 0800007620000594   
0601ARB8Y       20140101001285100000005000 0800007700000598   
0601ARB8Y       20140101001290100000005000 0800007800000603   
0601ARB8Y       20140101001295100000005000 0800007880000607   
0601ARB8Y       20140101001300100000005000 0800007970000612   
0601ARB8Y       20140101001305100000005000 0800008070000617   
0601ARB8Y       20140101001310100000005000 0800008150000621   
0601ARB8Y       20140101001315100000005000 0800008230000625   
0601ARB8Y       20140101001320100000005000 0800008330000630   
0601ARB8Y       20140101001325100000005000 0800008410000634   
0601ARB8Y       20140101001330100000005000 0800008490000637   
0601ARB8Y       20140101001335100000005000 0800008590000642   
0601ARB8Y       20140101001340100000005000 0800008680000647   
0601ARB8Y       20140101001345100000005000 0800008760000650   
0601ARB8Y       20140101001350100000005000 0800008860000655   
0601ARB8Y       20140101001355100000005000 0800008940000659   
0601ARB8Y       20140101001360100000005000 0800009030000663   
0601ARB8Y       20140101001365100000005000 0800009130000668   
0601ARB8Y       20140101001370100000005000 0800009220000672   
0601ARB8Y       20140101001375100000005000 0800009310000676   
0601ARB8Y       20140101001380100000005000 0800009410000681   
0601ARB8Y       20140101001385100000005000 0800009500000685   
0601ARB8Y       20140101001390100000005000 0800009590000689   
0601ARB8Y       20140101001395100000005000 0800009700000694   
0601ARB8Y       20140101001400100000005000 0800009790000698   
0601ARB8Y       20140101001405100000005000 0800009880000702   
0601ARB8Y       20140101001410100000005000 0800009990000707   
0601ARB8Y       20140101001415100000005000 0800010080000711   
0601ARB8Y       20140101001420100000005000 0800010160000714   
0601ARB8Y       20140101001425100000005000 0800010270000719   
0601ARB8Y       20140101001430100000005000 0800010360000723   
0601ARB8Y       20140101001435100000005000 0800010450000727   
0601ARB8Y       20140101001440100000005000 0800010560000732   
0601ARB8Y       20140101001445100000005000 0800010650000736   
0601ARB8Y       20140101001450100000005000 0800010740000739   
0601ARB8Y       20140101001455100000005000 0800010840000744   
0601ARB8Y       20140101001460100000005000 0800010930000747   
0601ARB8Y       20140101001465100000005000 0800011020000751   
0601ARB8Y       20140101001470100000005000 0800011130000756   
0601ARB8Y       20140101001475100000005000 0800011210000759   
0601ARB8Y       20140101001480100000005000 0800011300000762   
0601ARB8Y       20140101001485100000005000 0800011400000766   
0601ARB8Y       20140101001490100000010000 0800000000000769   
0601ARB8Y       20140101001500100000500000 0800000000000961   
0601ARB8Y       20140101002000100000500000 0800000000001374   
0601ARB8Y       20140101002500100007499900 0800000000001548   
0601ARB9Y       20140101000000100000115000 0900000000000027   
0601ARB9Y       20140101000115100000005000 0900000030000026   
0601ARB9Y       20140101000120100000005000 0900000030000024   
0601ARB9Y       20140101000125100000005000 0900000030000024   
0601ARB9Y       20140101000130100000005000 0900000030000023   
0601ARB9Y       20140101000135100000005000 0900000030000022   
0601ARB9Y       20140101000140100000005000 0900000030000021   
0601ARB9Y       20140101000145100000005000 0900000030000020   
0601ARB9Y       20140101000150100000005000 0900000030000020   
0601ARB9Y       20140101000155100000005000 0900000030000019   
0601ARB9Y       20140101000160100000005000 0900000030000018   
0601ARB9Y       20140101000165100000005000 0900000030000018   
0601ARB9Y       20140101000170100000005000 0900000030000017   
0601ARB9Y       20140101000175100000005000 0900000030000017   
0601ARB9Y       20140101000180100000005000 0900000030000016   
0601ARB9Y       20140101000185100000005000 0900000030000016   
0601ARB9Y       20140101000190100000005000 0900000030000016   
0601ARB9Y       20140101000195100000005000 0900000030000015   
0601ARB9Y       20140101000200100000005000 0900000030000015   
0601ARB9Y       20140101000205100000005000 0900000030000014   
0601ARB9Y       20140101000210100000005000 0900000030000014   
0601ARB9Y       20140101000215100000005000 0900000030000014   
0601ARB9Y       20140101000220100000005000 0900000030000013   
0601ARB9Y       20140101000225100000005000 0900000030000013   
0601ARB9Y       20140101000230100000005000 0900000030000013   
0601ARB9Y       20140101000235100000005000 0900000030000013   
0601ARB9Y       20140101000240100000005000 0900000030000012   
0601ARB9Y       20140101000245100000005000 0900000030000012   
0601ARB9Y       20140101000250100000005000 0900000030000012   
0601ARB9Y       20140101000255100000005000 0900000030000012   
0601ARB9Y       20140101000260100000005000 0900000030000011   
0601ARB9Y       20140101000265100000005000 0900000030000011   
0601ARB9Y       20140101000270100000005000 0900000030000011   
0601ARB9Y       20140101000275100000005000 0900000030000011   
0601ARB9Y       20140101000280100000005000 0900000030000011   
0601ARB9Y       20140101000285100000005000 0900000030000010   
0601ARB9Y       20140101000290100000005000 0900000030000010   
0601ARB9Y       20140101000295100000005000 0900000030000010   
0601ARB9Y       20140101000300100000005000 0900000030000010   
0601ARB9Y       20140101000305100000005000 0900000030000010   
0601ARB9Y       20140101000310100000005000 0900000030000010   
0601ARB9Y       20140101000315100000005000 0900000030000009   
0601ARB9Y       20140101000320100000005000 0900000030000009   
0601ARB9Y       20140101000325100000005000 0900000030000009   
0601ARB9Y       20140101000330100000005000 0900000030000009   
0601ARB9Y       20140101000335100000005000 0900000030000009   
0601ARB9Y       20140101000340100000005000 0900000030000009   
0601ARB9Y       20140101000345100000005000 0900000030000009   
0601ARB9Y       20140101000350100000005000 0900000030000009   
0601ARB9Y       20140101000355100000005000 0900000030000008   
0601ARB9Y       20140101000360100000005000 0900000030000008   
0601ARB9Y       20140101000365100000005000 0900000030000008   
0601ARB9Y       20140101000370100000005000 0900000030000008   
0601ARB9Y       20140101000375100000005000 0900000030000008   
0601ARB9Y       20140101000380100000005000 0900000030000008   
0601ARB9Y       20140101000385100000005000 0900000030000008   
0601ARB9Y       20140101000390100000005000 0900000030000008   
0601ARB9Y       20140101000395100000005000 0900000030000008   
0601ARB9Y       20140101000400100000005000 0900000030000007   
0601ARB9Y       20140101000405100000005000 0900000030000007   
0601ARB9Y       20140101000410100000005000 0900000030000007   
0601ARB9Y       20140101000415100000005000 0900000030000007   
0601ARB9Y       20140101000420100000005000 0900000030000007   
0601ARB9Y       20140101000425100000005000 0900000030000007   
0601ARB9Y       20140101000430100000005000 0900000030000007   
0601ARB9Y       20140101000435100000005000 0900000030000007   
0601ARB9Y       20140101000440100000005000 0900000030000007   
0601ARB9Y       20140101000445100000005000 0900000030000007   
0601ARB9Y       20140101000450100000005000 0900000030000007   
0601ARB9Y       20140101000455100000005000 0900000030000007   
0601ARB9Y       20140101000460100000005000 0900000030000006   
0601ARB9Y       20140101000465100000005000 0900000030000006   
0601ARB9Y       20140101000470100000005000 0900000030000006   
0601ARB9Y       20140101000475100000005000 0900000030000006   
0601ARB9Y       20140101000480100000005000 0900000030000006   
0601ARB9Y       20140101000485100000005000 0900000030000006   
0601ARB9Y       20140101000490100000005000 0900000030000006   
0601ARB9Y       20140101000495100000005000 0900000030000006   
0601ARB9Y       20140101000500100000005000 0900000030000006   
0601ARB9Y       20140101000505100000005000 0900000030000006   
0601ARB9Y       20140101000510100000005000 0900000030000006   
0601ARB9Y       20140101000515100000005000 0900000030000006   
0601ARB9Y       20140101000520100000005000 0900000030000006   
0601ARB9Y       20140101000525100000005000 0900000030000006   
0601ARB9Y       20140101000530100000005000 0900000030000006   
0601ARB9Y       20140101000535100000005000 0900000030000006   
0601ARB9Y       20140101000540100000005000 0900000030000006   
0601ARB9Y       20140101000545100000005000 0900000030000005   
0601ARB9Y       20140101000550100000005000 0900000030000005   
0601ARB9Y       20140101000555100000005000 0900000030000005   
0601ARB9Y       20140101000560100000005000 0900000030000005   
0601ARB9Y       20140101000565100000005000 0900000030000005   
0601ARB9Y       20140101000570100000005000 0900000030000005   
0601ARB9Y       20140101000575100000005000 0900000030000005   
0601ARB9Y       20140101000580100000005000 0900000030000005   
0601ARB9Y       20140101000585100000005000 0900000030000005   
0601ARB9Y       20140101000590100000005000 0900000030000005   
0601ARB9Y       20140101000595100000005000 0900000030000005   
0601ARB9Y       20140101000600100000005000 0900000030000005   
0601ARB9Y       20140101000605100000005000 0900000030000005   
0601ARB9Y       20140101000610100000005000 0900000030000005   
0601ARB9Y       20140101000615100000005000 0900000030000005   
0601ARB9Y       20140101000620100000005000 0900000030000005   
0601ARB9Y       20140101000625100000005000 0900000030000005   
0601ARB9Y       20140101000630100000005000 0900000030000005   
0601ARB9Y       20140101000635100000005000 0900000030000005   
0601ARB9Y       20140101000640100000005000 0900000030000005   
0601ARB9Y       20140101000645100000005000 0900000030000005   
0601ARB9Y       20140101000650100000005000 0900000030000005   
0601ARB9Y       20140101000655100000005000 0900000030000005   
0601ARB9Y       20140101000660100000005000 0900000030000005   
0601ARB9Y       20140101000665100000005000 0900000030000004   
0601ARB9Y       20140101000670100000005000 0900000030000004   
0601ARB9Y       20140101000675100000005000 0900000030000004   
0601ARB9Y       20140101000680100000005000 0900000030000004   
0601ARB9Y       20140101000685100000005000 0900000030000004   
0601ARB9Y       20140101000690100000005000 0900000030000004   
0601ARB9Y       20140101000695100000005000 0900000030000004   
0601ARB9Y       20140101000700100000005000 0900000030000004   
0601ARB9Y       20140101000705100000005000 0900000030000004   
0601ARB9Y       20140101000710100000005000 0900000030000004   
0601ARB9Y       20140101000715100000005000 0900000030000004   
0601ARB9Y       20140101000720100000005000 0900000030000004   
0601ARB9Y       20140101000725100000005000 0900000030000004   
0601ARB9Y       20140101000730100000005000 0900000030000004   
0601ARB9Y       20140101000735100000005000 0900000030000004   
0601ARB9Y       20140101000740100000005000 0900000030000004   
0601ARB9Y       20140101000745100000005000 0900000030000004   
0601ARB9Y       20140101000750100000005000 0900000030000004   
0601ARB9Y       20140101000755100000005000 0900000030000004   
0601ARB9Y       20140101000760100000005000 0900000030000004   
0601ARB9Y       20140101000765100000005000 0900000030000004   
0601ARB9Y       20140101000770100000005000 0900000030000004   
0601ARB9Y       20140101000775100000005000 0900000030000004   
0601ARB9Y       20140101000780100000005000 0900000040000005   
0601ARB9Y       20140101000785100000005000 0900000060000008   
0601ARB9Y       20140101000790100000005000 0900000080000010   
0601ARB9Y       20140101000795100000005000 0900000120000015   
0601ARB9Y       20140101000800100000005000 0900000150000019   
0601ARB9Y       20140101000805100000005000 0900000180000022   
0601ARB9Y       20140101000810100000005000 0900000210000026   
0601ARB9Y       20140101000815100000005000 0900000240000029   
0601ARB9Y       20140101000820100000005000 0900000290000035   
0601ARB9Y       20140101000825100000005000 0900000340000041   
0601ARB9Y       20140101000830100000005000 0900000390000047   
0601ARB9Y       20140101000835100000005000 0900000430000051   
0601ARB9Y       20140101000840100000005000 0900000480000057   
0601ARB9Y       20140101000845100000005000 0900000530000063   
0601ARB9Y       20140101000850100000005000 0900000580000068   
0601ARB9Y       20140101000855100000005000 0900000620000072   
0601ARB9Y       20140101000860100000005000 0900000670000078   
0601ARB9Y       20140101000865100000005000 0900000730000084   
0601ARB9Y       20140101000870100000005000 0900000790000091   
0601ARB9Y       20140101000875100000005000 0900000840000096   
0601ARB9Y       20140101000880100000005000 0900000900000102   
0601ARB9Y       20140101000885100000005000 0900000970000109   
0601ARB9Y       20140101000890100000005000 0900001030000115   
0601ARB9Y       20140101000895100000005000 0900001080000120   
0601ARB9Y       20140101000900100000005000 0900001140000126   
0601ARB9Y       20140101000905100000005000 0900001190000131   
0601ARB9Y       20140101000910100000005000 0900001260000138   
0601ARB9Y       20140101000915100000005000 0900001320000144   
0601ARB9Y       20140101000920100000005000 0900001370000149   
0601ARB9Y       20140101000925100000005000 0900001430000154   
0601ARB9Y       20140101000930100000005000 0900001490000160   
0601ARB9Y       20140101000935100000005000 0900001550000165   
0601ARB9Y       20140101000940100000005000 0900001610000171   
0601ARB9Y       20140101000945100000005000 0900001670000176   
0601ARB9Y       20140101000950100000005000 0900001720000181   
0601ARB9Y       20140101000955100000005000 0900001800000188   
0601ARB9Y       20140101000960100000005000 0900001860000193   
0601ARB9Y       20140101000965100000005000 0900001920000198   
0601ARB9Y       20140101000970100000005000 0900001990000205   
0601ARB9Y       20140101000975100000005000 0900002050000210   
0601ARB9Y       20140101000980100000005000 0900002130000217   
0601ARB9Y       20140101000985100000005000 0900002190000222   
0601ARB9Y       20140101000990100000005000 0900002250000227   
0601ARB9Y       20140101000995100000005000 0900002310000232   
0601ARB9Y       20140101001000100000005000 0900002390000238   
0601ARB9Y       20140101001005100000005000 0900002450000243   
0601ARB9Y       20140101001010100000005000 0900002520000249   
0601ARB9Y       20140101001015100000005000 0900002580000254   
0601ARB9Y       20140101001020100000005000 0900002640000258   
0601ARB9Y       20140101001025100000005000 0900002720000265   
0601ARB9Y       20140101001030100000005000 0900002780000269   
0601ARB9Y       20140101001035100000005000 0900002840000274   
0601ARB9Y       20140101001040100000005000 0900002910000279   
0601ARB9Y       20140101001045100000005000 0900002970000284   
0601ARB9Y       20140101001050100000005000 0900003050000290   
0601ARB9Y       20140101001055100000005000 0900003110000294   
0601ARB9Y       20140101001060100000005000 0900003170000298   
0601ARB9Y       20140101001065100000005000 0900003240000304   
0601ARB9Y       20140101001070100000005000 0900003310000309   
0601ARB9Y       20140101001075100000005000 0900003370000313   
